country,year,GDP_per_capita,Education_Tertiary,Rule_of_Law,CO2_per_capita,income_level_code,Income_Group
HRV,2004,11059.1274155158,44.0762214660645,0.700680311769248,5.302,HIC,High Income
HRV,2005,11522.944604729,47.2947196960449,1.41690862923861,5.4,HIC,High Income
HRV,2006,12104.2947219361,48.5975112915039,-0.82018269598484,5.444,HIC,High Income
HRV,2007,12718.2002498979,50.530590057373,0.654121853411197,5.747,HIC,High Income
HRV,2008,12970.5143712302,52.3514518737793,0.425114380195738,5.45,HIC,High Income
HRV,2009,12099.7045228367,51.9583015441895,0.745891109108924,5.046,HIC,High Income
HRV,2010,11965.1414956676,57.0685997009277,1.36797358840704,4.877,HIC,High Income
HRV,2011,11993.1337166457,59.3388595581055,1.85973167419434,4.816,HIC,High Income
HRV,2012,11780.5853491253,62.0256614685059,2.46634303033353,4.473,HIC,High Income
HRV,2013,11838.4554388595,66.7111129760742,3.02593763172627,4.337,HIC,High Income
HRV,2014,11862.7815706266,68.6392517089844,3.71003958582878,4.183,HIC,High Income
HRV,2015,12283.8750299177,68.4413986206055,2.22946317493916,4.253,HIC,High Income
HRV,2016,12848.473748279,69.5889511108398,5.84656116366386,4.371,HIC,High Income
HRV,2017,13485.3711360576,71.3775863647461,5.31112006306649,4.587,HIC,High Income
HRV,2018,14061.0597402919,72.8625411987305,5.19347018003464,4.396,HIC,High Income
HRV,2019,14641.8735578488,74.0501174926758,5.9931488931179,4.47,HIC,High Income
HRV,2020,13545.7402289427,74.738037109375,4.08188173174858,4.267,HIC,High Income
HUN,1990,8646.44754423109,,,7.073,HIC,High Income
HUN,1991,7618.64029551674,,,6.728,HIC,High Income
HUN,1992,7388.08229422743,,,6.005,HIC,High Income
HUN,1993,7353.90020686221,,,6.082,HIC,High Income
HUN,1994,7581.00102233039,,,5.985,HIC,High Income
HUN,1995,7704.6409020455,,,5.954,HIC,High Income
HUN,1996,7725.69980358198,,15.4785109758377,6.123,HIC,High Income
HUN,1997,7971.80554914825,,,6.0,HIC,High Income
HUN,1998,8297.85419511945,,13.831659078598,5.975,HIC,High Income
HUN,1999,8578.19506388065,,,6.025,HIC,High Income
HUN,2000,8979.73578602949,,14.1526010036468,5.716,HIC,High Income
HUN,2001,9365.95393193015,42.3478889465332,,5.885,HIC,High Income
HUN,2002,9836.94065083321,47.357421875,14.7665710449219,5.804,HIC,High Income
HUN,2003,10253.723920764,54.6346397399902,13.6909531354904,6.095,HIC,High Income
HUN,2004,10786.4881991495,61.5071411132812,14.3842923045158,5.947,HIC,High Income
HUN,2005,11272.7345428122,64.9774017333984,14.2597562670708,5.975,HIC,High Income
HUN,2006,11734.4544729813,66.3986663818359,16.6024906635284,5.923,HIC,High Income
HUN,2007,11791.7074416876,66.2652969360352,16.00463783741,5.825,HIC,High Income
HUN,2008,11929.7209867703,63.9738388061523,15.5275709033012,5.709,HIC,High Income
HUN,2009,11142.885928524,61.9771690368652,13.1096512079239,5.145,HIC,High Income
HUN,2010,11287.3686666108,60.7487602233887,13.1353793740273,5.21,HIC,High Income
HUN,2011,11536.3578996772,59.9984893798828,12.862243950367,5.042,HIC,High Income
HUN,2012,11440.7622718825,60.6758003234863,10.3887489438057,4.711,HIC,High Income
HUN,2013,11729.5720798501,57.5212211608887,9.91101390123367,4.397,HIC,High Income
HUN,2014,12287.3779441033,53.4245910644531,8.65729063749313,4.425,HIC,High Income
HUN,2015,12782.9412577973,50.9797401428223,6.55752494931221,4.733,HIC,High Income
HUN,2016,13145.6559885563,50.7361488342285,7.08614644408226,4.795,HIC,High Income
HUN,2017,13734.2442804335,51.3840599060059,9.1872329711914,5.051,HIC,High Income
HUN,2018,14533.7783144312,52.5629386901855,9.50209403038025,5.051,HIC,High Income
HUN,2019,15290.8085466331,54.2122917175293,8.54336780309677,5.031,HIC,High Income
HUN,2020,14664.2971195385,56.6071815490723,8.40874680876732,4.832,HIC,High Income
IDN,1990,1470.91822258528,8.29506015777588,,0.845,UMC,Low and Middle Income
IDN,1991,1544.99580894527,8.55126953125,,0.936,UMC,Low and Middle Income
IDN,1992,1617.10954872218,9.37843990325928,,1.049,UMC,Low and Middle Income
IDN,1993,1693.1074260189,9.33967018127441,,1.112,UMC,Low and Middle Income
IDN,1994,1790.32729962455,10.4964103698731,,1.115,UMC,Low and Middle Income
IDN,1995,1905.54236111238,11.301739692688,,1.112,UMC,Low and Middle Income
IDN,1996,2020.99148132509,11.5222902297974,-8.3277952671051,1.244,UMC,Low and Middle Income
IDN,1997,2081.8416693962,13.3638401031494,,1.354,UMC,Low and Middle Income
IDN,1998,1780.20049544892,13.3347997665405,-12.7591032981873,1.164,UMC,Low and Middle Income
IDN,1999,1767.51466729756,14.6863803863525,,1.37,UMC,Low and Middle Income
IDN,2000,1828.10265968361,14.810640335083,-11.8423847556114,1.301,UMC,Low and Middle Income
IDN,2001,1868.59172307292,14.1229801177978,,1.446,UMC,Low and Middle Income
IDN,2002,1926.37435868149,14.6824598312378,-15.4745004177093,1.388,UMC,Low and Middle Income
IDN,2003,1991.91820506473,15.7722797393799,-14.6047118902206,1.506,UMC,Low and Middle Income
IDN,2004,2065.70617470842,16.1766300201416,-12.4589629769325,1.504,UMC,Low and Middle Income
IDN,2005,2155.4478015921,16.6967105865479,-13.5638271570206,1.505,UMC,Low and Middle Income
IDN,2006,2244.0802226202,16.767240524292,-11.8056645393372,1.481,UMC,Low and Middle Income
IDN,2007,2355.1528565328,17.5765991210938,-11.882828772068,1.635,UMC,Low and Middle Income
IDN,2008,2464.60193418272,20.5209503173828,-11.4543039798737,1.521,UMC,Low and Middle Income
IDN,2009,2546.21969707767,22.6933307647705,-10.4029003977776,1.639,UMC,Low and Middle Income
IDN,2010,2670.8129098953,23.4159086398462,-11.1527633070946,1.808,UMC,Low and Middle Income
IDN,2011,2799.62468790318,25.027444191823,-10.1939470767975,2.006,UMC,Low and Middle Income
IDN,2012,2930.518445323,29.0425391195214,-9.92067384719848,2.041,UMC,Low and Middle Income
IDN,2013,3055.24246006469,29.894529174265,-9.06653112173081,1.929,UMC,Low and Middle Income
IDN,2014,3170.72103011429,29.9904910473273,-5.28260749578476,1.924,UMC,Low and Middle Income
IDN,2015,3288.22269725538,32.4590200433758,-7.1572807431221,2.105,UMC,Low and Middle Income
IDN,2016,3416.81005170972,34.8307173410877,-5.70351603627205,2.071,UMC,Low and Middle Income
IDN,2017,3553.51999262321,35.967012362631,-5.90608510375023,2.136,UMC,Low and Middle Income
IDN,2018,3701.32155461912,36.1494878042588,-5.28138646483421,2.25,UMC,Low and Middle Income
IDN,2019,3850.90321738979,37.3230862728703,-5.8294934630394,2.441,UMC,Low and Middle Income
IDN,2020,3739.44906563161,38.1650601406923,-6.07850927114487,2.268,UMC,Low and Middle Income
IND,1990,537.870269536103,5.93025016784668,,0.668,LMC,Low and Middle Income
IND,1991,531.898397833351,6.00928020477295,,0.696,LMC,Low and Middle Income
IND,1992,549.235069964895,,,0.726,LMC,Low and Middle Income
IND,1993,563.372872336747,,,0.734,LMC,Low and Middle Income
IND,1994,588.727892180632,,,0.759,LMC,Low and Middle Income
IND,1995,620.699954336366,5.47798013687134,,0.792,LMC,Low and Middle Income
IND,1996,654.355928434052,6.19850015640259,5.32875552773475,0.841,LMC,Low and Middle Income
IND,1997,667.598423093399,6.47068023681641,,0.859,LMC,Low and Middle Income
IND,1998,695.293709337082,,5.69524332880973,0.86,LMC,Low and Middle Income
IND,1999,742.53920839812,,,0.926,LMC,Low and Middle Income
IND,2000,756.704109533187,9.93826007843018,5.91735306382179,0.933,LMC,Low and Middle Income
IND,2001,778.507377522499,10.0273504257202,,0.929,LMC,Low and Middle Income
IND,2002,793.615912901002,10.5586500167847,-0.295729802921414,0.941,LMC,Low and Middle Income
IND,2003,841.278894562408,11.0576400756836,2.04274796694517,0.957,LMC,Low and Middle Income
IND,2004,892.596614580718,11.3926801681519,0.907053001224995,0.999,LMC,Low and Middle Income
IND,2005,947.732565644272,11.1277303695679,2.26321277022361,1.035,LMC,Low and Middle Income
IND,2006,1008.23275344818,11.9628095626831,3.042823523283,1.103,LMC,Low and Middle Income
IND,2007,1069.24696812234,13.6564798355103,1.64726873487234,1.17,LMC,Low and Middle Income
IND,2008,1086.50605251005,15.6485204696655,1.62945782393217,1.234,LMC,Low and Middle Income
IND,2009,1155.10163273817,16.6775093078613,0.305674027651548,1.316,LMC,Low and Middle Income
IND,2010,1235.15939132939,18.6971831309683,-0.608783952891826,1.35,LMC,Low and Middle Income
IND,2011,1281.61054354937,23.8253684220097,-1.46705137193203,1.4,LMC,Low and Middle Income
IND,2012,1333.09626557649,24.9402082606779,-1.06897269934416,1.507,LMC,Low and Middle Income
IND,2013,1399.4537980281,24.390638443123,-0.778161313384771,1.54,LMC,Low and Middle Income
IND,2014,1484.31640682961,25.991324706788,-1.17077405750751,1.637,LMC,Low and Middle Income
IND,2015,1583.99815907985,27.2845677075978,-1.13464528694749,1.681,LMC,Low and Middle Income
IND,2016,1694.46534973787,27.3043573857643,-0.895181592553854,1.75,LMC,Low and Middle Income
IND,2017,1788.69770318481,27.9090519049334,-0.443271822296083,1.784,LMC,Low and Middle Income
IND,2018,1883.35772705055,28.5316865291946,0.0438409870257601,1.888,LMC,Low and Middle Income
IND,2019,1936.03067741063,29.0233593907143,-1.06466573104262,1.88,LMC,Low and Middle Income
IND,2020,1806.50110583865,29.8196397708424,-0.90892045199871,1.727,LMC,Low and Middle Income
IRL,1990,23456.999356198,,,9.375,HIC,High Income
IRL,1991,23772.5663058612,,,9.528,HIC,High Income
IRL,1992,24400.3064402451,,,9.413,HIC,High Income
IRL,1993,24932.3770542724,,,9.428,HIC,High Income
IRL,1994,26263.7091752353,,,9.704,HIC,High Income
IRL,1995,28646.8176219898,,,9.93,HIC,High Income
IRL,1996,30518.4039336362,,25.5176817178726,10.298,HIC,High Income
IRL,1997,33543.9942975657,,,10.567,HIC,High Income
IRL,1998,36105.9184837456,,27.055326461792,10.969,HIC,High Income
IRL,1999,39460.4758655009,,,11.309,HIC,High Income
IRL,2000,42599.4803921319,,26.1746046543121,11.9,HIC,High Income
IRL,2001,44151.1536032557,50.6748008728027,,12.324,HIC,High Income
IRL,2002,45974.4881988842,53.5348014831543,27.1205329895019,11.73,HIC,High Income
IRL,2003,46594.8620267616,55.8461685180664,25.2019358873367,11.441,HIC,High Income
IRL,2004,48856.3238587396,58.9219093322754,25.6815572977065,11.354,HIC,High Income
IRL,2005,50547.2123729763,58.8693199157715,26.9328311681747,11.588,HIC,High Income
IRL,2006,51656.8194855887,58.4411811828613,29.05127120018,11.15,HIC,High Income
IRL,2007,52849.6948429458,58.3019905090332,29.3797640800476,10.847,HIC,High Income
IRL,2008,49461.1594281353,54.0174713134766,28.9701825380325,10.558,HIC,High Income
IRL,2009,46466.3794269222,56.503978729248,29.6326886415481,9.303,HIC,High Income
IRL,2010,46991.6464673949,63.1264381408691,29.9338250160217,9.167,HIC,High Income
IRL,2011,47539.9181739968,67.7985916137695,29.689965248108,8.31,HIC,High Income
IRL,2012,47147.1604669421,68.1972503662109,29.3624613285064,8.309,HIC,High Income
IRL,2013,47928.0346487005,71.6995468139648,29.0556358098984,8.061,HIC,High Income
IRL,2014,52044.6201181887,73.813232421875,29.9310520887375,7.911,HIC,High Income
IRL,2015,64250.1385181257,77.2321472167969,29.4677343368531,8.233,HIC,High Income
IRL,2016,64205.979777351,77.5571365356445,25.0075154304504,8.492,HIC,High Income
IRL,2017,69748.6221034014,77.5191116333008,23.5538763999939,8.116,HIC,High Income
IRL,2018,74029.0550611436,76.7604675292969,24.0998257398605,7.988,HIC,High Income
IRL,2019,76485.635854651,74.444580078125,23.0007907152176,7.54,HIC,High Income
IRL,2020,80927.936475395,74.1961975097656,24.8628966808319,7.035,HIC,High Income
IRN,1990,3222.20102704479,,,3.616,UMC,Low and Middle Income
IRN,1991,3534.65396417255,,,3.718,UMC,Low and Middle Income
IRN,1992,3579.73221786246,,,3.73,UMC,Low and Middle Income
IRN,1993,3514.51966574661,,,3.86,UMC,Low and Middle Income
IRN,1994,3448.25956881527,,,4.305,UMC,Low and Middle Income
IRN,1995,3492.17204969482,17.3369598388672,,4.355,UMC,Low and Middle Income
IRN,1996,3674.0326860276,18.9632396697998,-15.9857614636421,4.399,UMC,Low and Middle Income
IRN,1997,3679.27534912962,,,4.231,UMC,Low and Middle Income
IRN,1998,3704.56563043092,,-11.6209762096405,4.737,UMC,Low and Middle Income
IRN,1999,3725.31745828772,18.7925605773926,,5.722,UMC,Low and Middle Income
IRN,2000,3885.30183360649,18.780179977417,-8.83137261867523,5.529,UMC,Low and Middle Income
IRN,2001,3917.29935489016,19.4918804168701,,5.781,UMC,Low and Middle Income
IRN,2002,4198.95356080727,18.2758693695068,-13.9702209234238,5.838,UMC,Low and Middle Income
IRN,2003,4511.43134034458,19.4057903289795,-11.5687680244446,5.976,UMC,Low and Middle Income
IRN,2004,4607.45169088209,21.3706798553467,-11.4508851766586,6.293,UMC,Low and Middle Income
IRN,2005,4650.35841490708,22.6841907501221,-14.7186733484268,6.499,UMC,Low and Middle Income
IRN,2006,4778.7934584732,25.3070392608643,-16.9040546417236,6.826,UMC,Low and Middle Income
IRN,2007,5084.71796043623,29.8213806152344,-17.4666818380355,6.806,UMC,Low and Middle Income
IRN,2008,5035.94008533618,36.1939392089844,-16.6338871121407,6.999,UMC,Low and Middle Income
IRN,2009,5023.89314362941,36.4833183288574,-17.9125326871871,7.107,UMC,Low and Middle Income
IRN,2010,5249.06133369759,42.5482215881348,-17.4532923698425,7.253,UMC,Low and Middle Income
IRN,2011,5321.75870744453,48.0596084594727,-16.4523804783821,7.353,UMC,Low and Middle Income
IRN,2012,5058.64637811835,53.9002494812012,-15.6171143651009,7.55,UMC,Low and Middle Income
IRN,2013,4916.97291948475,56.4632682800293,-16.949092566967,7.586,UMC,Low and Middle Income
IRN,2014,5093.20319702187,64.4999084472656,-17.897087931633,7.904,UMC,Low and Middle Income
IRN,2015,4952.73355532178,70.6858520507812,-15.9393721222878,7.77,UMC,Low and Middle Income
IRN,2016,5312.61724954192,67.9112319946289,-11.7789286971092,7.692,UMC,Low and Middle Income
IRN,2017,5395.2398398598,66.351448059082,-11.8813804388046,8.19,UMC,Low and Middle Income
IRN,2018,5127.22495367018,60.8611488342285,-12.0649820566177,7.716,UMC,Low and Middle Income
IRN,2019,4952.45669081078,58.1169509887695,-13.0497289299965,8.354,UMC,Low and Middle Income
IRN,2020,5132.82430762118,55.6366691589355,-15.017024576664,8.499,UMC,Low and Middle Income
ISL,1990,37302.8060599712,25.3219699859619,,8.719,HIC,High Income
ISL,1991,36790.4868486955,25.3714694976807,,8.157,HIC,High Income
ISL,1992,35105.2870333046,30.0962295532227,,8.615,HIC,High Income
ISL,1993,35206.5664833565,27.5019397735596,,9.1,HIC,High Income
ISL,1994,36162.2911509183,33.6896896362305,,8.83,HIC,High Income
ISL,1995,36008.5846495164,35.5167617797852,,9.229,HIC,High Income
ISL,1996,37425.5142753793,35.7354316711426,27.2255370616913,9.38,HIC,High Income
ISL,1997,38657.2763911898,37.4768981933594,,9.655,HIC,High Income
ISL,1998,40926.715820447,39.2137908935547,28.2142298221589,9.625,HIC,High Income
ISL,1999,42010.9376256893,41.3102912902832,,10.239,HIC,High Income
ISL,2000,43472.3369951306,45.9174499511719,30.5455070734023,10.426,HIC,High Income
ISL,2001,44545.9822738464,46.9373588562012,,10.051,HIC,High Income
ISL,2002,44389.5560604909,52.6091117858887,31.6057150363922,10.403,HIC,High Income
ISL,2003,45088.9226082383,60.0269813537598,32.6188278198242,10.308,HIC,High Income
ISL,2004,48101.7116415743,66.5821762084961,32.4041119813918,10.635,HIC,High Income
ISL,2005,50674.4411406649,69.8324279785156,32.9685083627701,10.026,HIC,High Income
ISL,2006,52306.128485789,72.9682083129883,31.9955862760544,10.38,HIC,High Income
ISL,2007,55457.3601614503,73.1370162963867,31.0725337266922,11.212,HIC,High Income
ISL,2008,55360.8136012406,73.5754699707031,31.5042392015458,12.004,HIC,High Income
ISL,2009,50581.0846167336,72.4675521850586,29.0175614356995,11.708,HIC,High Income
ISL,2010,49528.4864733411,78.5030899047852,29.0124686956406,11.399,HIC,High Income
ISL,2011,50058.8302665144,79.9194183349609,28.7056376934052,10.978,HIC,High Income
ISL,2012,50375.4117054195,79.5824813842773,28.5255476236343,10.906,HIC,High Income
ISL,2013,51696.0876507326,78.3723907470703,28.1162465810776,10.772,HIC,High Income
ISL,2014,52102.575810195,80.3950881958008,28.9786225557327,10.519,HIC,High Income
ISL,2015,53505.6964079339,75.6419982910156,27.8564721345901,10.699,HIC,High Income
ISL,2016,56049.2928672039,74.7006301879883,25.2997405529023,10.411,HIC,High Income
ISL,2017,56657.9800322797,71.3372497558594,26.7884426116943,10.511,HIC,High Income
ISL,2018,57731.6523639512,69.3402328491211,28.6403974294662,10.388,HIC,High Income
ISL,2019,57118.8452777198,70.6093521118164,29.4450966119766,9.849,HIC,High Income
ISL,2020,52464.3073240589,74.5906066894531,29.8768411874771,9.107,HIC,High Income
ISR,1990,22396.3023419926,,,7.882,HIC,High Income
ISR,1991,22717.7744150266,,,7.563,HIC,High Income
ISR,1992,23649.0394737135,,,8.489,HIC,High Income
ISR,1993,23976.7431106567,,,8.697,HIC,High Income
ISR,1994,25099.3242920961,,,9.101,HIC,High Income
ISR,1995,26052.1113890118,,,9.312,HIC,High Income
ISR,1996,26861.1743305822,,21.7417422533036,9.444,HIC,High Income
ISR,1997,27144.221603813,,,9.717,HIC,High Income
ISR,1998,27618.7744807547,,16.8954458236694,9.673,HIC,High Income
ISR,1999,27809.7288829095,,,9.209,HIC,High Income
ISR,2000,29411.4999428787,,17.0170311927795,9.739,HIC,High Income
ISR,2001,28804.0396341969,51.1147117614746,,10.068,HIC,High Income
ISR,2002,28186.5548167752,55.8358116149902,18.1869934797286,9.284,HIC,High Income
ISR,2003,28079.3253966943,55.2073287963867,15.4867367744446,9.598,HIC,High Income
ISR,2004,28870.0080868057,54.5026702880859,14.4205991029739,8.871,HIC,High Income
ISR,2005,29600.1467243332,55.645191192627,13.7311711907387,8.402,HIC,High Income
ISR,2006,30707.435814097,54.7331390380859,15.1498620510101,9.081,HIC,High Income
ISR,2007,32071.3107404162,57.3098487854004,13.8788464665413,9.02,HIC,High Income
ISR,2008,32519.7624461575,56.7789001464844,14.2385777235031,9.598,HIC,High Income
ISR,2009,32139.1146490917,59.5300903320312,14.1972774863243,8.862,HIC,High Income
ISR,2010,33307.1044316197,62.1285705566406,15.4651042819023,9.308,HIC,High Income
ISR,2011,34499.9509262825,62.7604484558105,17.0904858112335,9.181,HIC,High Income
ISR,2012,34685.0915981013,64.2354736328125,15.7888469099998,9.83,HIC,High Income
ISR,2013,35436.2912873273,62.6519393920898,16.5161025524139,8.142,HIC,High Income
ISR,2014,36055.08530225,62.6224403381348,18.7911064624787,7.633,HIC,High Income
ISR,2015,36138.13561386,61.6271781921387,19.3095380067825,7.815,HIC,High Income
ISR,2016,37044.0118623764,61.4426498413086,17.749785542488,7.45,HIC,High Income
ISR,2017,37911.0217281157,60.3434600830078,16.9029842019081,7.038,HIC,High Income
ISR,2018,38695.0100079706,58.6109886169434,16.4031794667244,7.049,HIC,High Income
ISR,2019,39322.038041422,57.4564514160156,17.2903826236725,6.809,HIC,High Income
ISR,2020,37938.3809354755,57.633861541748,16.0003134012222,6.737,HIC,High Income
ITA,1990,27625.1792306413,,,7.684,HIC,High Income
ITA,1991,28030.7653841073,,,7.67,HIC,High Income
ITA,1992,28245.4271054692,,,7.666,HIC,High Income
ITA,1993,27987.4328969281,,,7.526,HIC,High Income
ITA,1994,28583.6255328648,,,7.393,HIC,High Income
ITA,1995,29408.3209572297,,,7.815,HIC,High Income
ITA,1996,29795.6597750915,,17.9592083692551,7.747,HIC,High Income
ITA,1997,30353.3778243995,,,7.844,HIC,High Income
ITA,1998,30892.1758654455,,13.6316590905189,8.054,HIC,High Income
