country,year,Rule_of_Law
GBR,2011,28.1986435651779
GBR,2012,29.4000357389451
GBR,2013,28.720018625259399
GBR,2014,31.8708078861237
GBR,2015,30.1897407770157
GBR,2016,27.970064640045202
GBR,2017,28.051581978798001
GBR,2018,27.3426623344421
GBR,2019,26.771681427955599
GBR,2020,24.955722570419301
GEO,1990,
GEO,1991,
GEO,1992,
GEO,1993,
GEO,1994,
GEO,1995,
GEO,1996,-21.357541322708101
GEO,1997,
GEO,1998,-20.708528041839699
GEO,1999,
GEO,2000,-15.9544582366943
GEO,2001,
GEO,2002,-18.428956389427199
GEO,2003,-15.508319616317801
GEO,2004,-12.7460897564888
GEO,2005,-11.831364333629599
GEO,2006,-7.8483445942401904
GEO,2007,-5.8558054864406603
GEO,2008,-4.4700558185577401
GEO,2009,-3.3883605152368501
GEO,2010,-3.5017446577548998
GEO,2011,-2.0334896370768498
GEO,2012,-0.105694922618568
GEO,2013,0.083893396425992306
GEO,2014,3.8197630047798201
GEO,2015,3.84107710421085
GEO,2016,5.77562847733497
GEO,2017,4.5280973315238899
GEO,2018,4.6663483381271398
GEO,2019,4.2990648895502099
GEO,2020,3.8471691608428902
GHA,1990,
GHA,1991,
GHA,1992,
GHA,1993,
GHA,1994,
GHA,1995,
GHA,1996,-3.9708302468061398
GHA,1997,
GHA,1998,-7.4766946434974697
GHA,1999,
GHA,2000,1.3384560123086
GHA,2001,
GHA,2002,0.39463485404849102
GHA,2003,0.13363165687769701
GHA,2004,-2.1468860656023101
GHA,2005,-2.2869328707456602
GHA,2006,0.96044279634952601
GHA,2007,0.66696833074092798
GHA,2008,-1.0604942142963401
GHA,2009,-0.72006763145327601
GHA,2010,-0.56598697602748804
GHA,2011,-0.053449297556653598
GHA,2012,0.283380877226592
GHA,2013,2.6216206401586502
GHA,2014,1.08053939044476
GHA,2015,2.1434280499815901
GHA,2016,0.62671742588281598
GHA,2017,1.8809029310941701
GHA,2018,0.928642898797989
GHA,2019,0.311013021506369
GHA,2020,-1.28841415420175
GIB,1990,
GIB,1991,
GIB,1992,
GIB,1993,
GIB,1994,
GIB,1995,
GIB,1996,
GIB,1997,
GIB,1998,
GIB,1999,
GIB,2000,
GIB,2001,
GIB,2002,
GIB,2003,
GIB,2004,
GIB,2005,
GIB,2006,
GIB,2007,
GIB,2008,
GIB,2009,
GIB,2010,
GIB,2011,
GIB,2012,
GIB,2013,
GIB,2014,
GIB,2015,
GIB,2016,
GIB,2017,
GIB,2018,
GIB,2019,
GIB,2020,
GIN,1990,
GIN,1991,
GIN,1992,
GIN,1993,
GIN,1994,
GIN,1995,
GIN,1996,-24.600362300872799
GIN,1997,
GIN,1998,-23.660071849823002
GIN,1999,
GIN,2000,-23.616050958633501
GIN,2001,
GIN,2002,-18.3634803295135
GIN,2003,-19.619125485420199
GIN,2004,-22.139478564262301
GIN,2005,-24.198706626892001
GIN,2006,-24.156923055648701
GIN,2007,-24.685177803039601
GIN,2008,-26.184696912765599
GIN,2009,-26.389091491699201
GIN,2010,-25.255757212638901
GIN,2011,-24.618935704231198
GIN,2012,-23.7840161323548
GIN,2013,-23.515639781951801
GIN,2014,-23.251163840293799
GIN,2015,-20.153816938400301
GIN,2016,-21.1146403551102
GIN,2017,-21.289106845855699
GIN,2018,-20.893198728561401
GIN,2019,-20.977263689041202
GIN,2020,-22.067075133323701
GMB,1990,
GMB,1991,
GMB,1992,
GMB,1993,
GMB,1994,
GMB,1995,
GMB,1996,0.28868209943175299
GMB,1997,
GMB,1998,-0.044547416269779198
GMB,1999,
GMB,2000,-2.4746815562248301
GMB,2001,
GMB,2002,-3.0649993866682101
GMB,2003,2.7711897790431901
GMB,2004,-6.6205641031265303
GMB,2005,-7.7664123773574802
GMB,2006,-6.3091307878494298
GMB,2007,-5.6186303198337599
GMB,2008,-7.2310768365860003
GMB,2009,-8.8253780603408796
GMB,2010,-9.7016809582710195
GMB,2011,-9.5007720589637792
GMB,2012,-10.1977539658546
GMB,2013,-11.0413820743561
GMB,2014,-11.8427534103394
GMB,2015,-12.6442863345146
GMB,2016,-13.550190687179599
GMB,2017,-7.6750196814537102
GMB,2018,-7.6978005170822197
GMB,2019,-6.8556421101093301
GMB,2020,-6.6456076502799997
GNB,1990,
GNB,1991,
GNB,1992,
GNB,1993,
GNB,1994,
GNB,1995,
GNB,1996,-28.4394047260284
GNB,1997,
GNB,1998,-31.962245345115701
GNB,1999,
GNB,2000,-22.4308408498764
GNB,2001,
GNB,2002,-18.829223871231001
GNB,2003,-20.848370671272299
GNB,2004,-20.373621106147699
GNB,2005,-21.412633299827601
GNB,2006,-21.353733420372102
GNB,2007,-22.531333804130501
GNB,2008,-23.902561664581299
GNB,2009,-22.899466156959502
GNB,2010,-22.728153109550401
GNB,2011,-22.499372959136998
GNB,2012,-26.220682501792901
GNB,2013,-27.401010155677799
GNB,2014,-22.756443381309499
GNB,2015,-22.254587888717701
GNB,2016,-26.100311756134001
GNB,2017,-24.921092510223399
GNB,2018,-21.465510487556401
GNB,2019,-22.092527866363501
GNB,2020,-23.729076743125901
GNQ,1990,
GNQ,1991,
GNQ,1992,
GNQ,1993,
GNQ,1994,
GNQ,1995,
GNQ,1996,-21.814702391624401
GNQ,1997,
GNQ,1998,-22.9978494644165
GNQ,1999,
GNQ,2000,-22.710167407989498
GNQ,2001,
GNQ,2002,-21.153671622276299
GNQ,2003,-20.857048392295798
GNQ,2004,-20.3416602611542
GNQ,2005,-21.060909986495901
GNQ,2006,-18.590566277503999
GNQ,2007,-16.766771554946899
GNQ,2008,-14.813668251037599
GNQ,2009,-16.7993960976601
GNQ,2010,-17.182057857513399
GNQ,2011,-17.142365694045999
GNQ,2012,-17.846199393272499
GNQ,2013,-19.866873741149899
GNQ,2014,-22.392640709877
GNQ,2015,-22.650599360466
GNQ,2016,-23.632281780242899
GNQ,2017,-23.253663897514301
GNQ,2018,-24.1760108470917
GNQ,2019,-21.836789250373901
GNQ,2020,-19.739324569702202
GRC,1990,
GRC,1991,
GRC,1992,
GRC,1993,
GRC,1994,
GRC,1995,
GRC,1996,17.909902215003999
GRC,1997,
GRC,1998,13.186395943164801
GRC,1999,
GRC,2000,14.6377569437027
GRC,2001,
GRC,2002,12.3053691387176
GRC,2003,13.4250697493553
GRC,2004,15.2852817177773
GRC,2005,13.3442141413689
GRC,2006,14.6778250336647
GRC,2007,14.6078915596008
GRC,2008,14.511251091957099
GRC,2009,10.996353566646601
GRC,2010,9.9262266159057599
GRC,2011,9.0665617585182208
GRC,2012,6.5999367833137503
GRC,2013,7.9426955282688096
GRC,2014,6.3563829064369202
GRC,2015,4.3538717925548598
GRC,2016,1.96587804704904
GRC,2017,0.90399573370814301
GRC,2018,1.98341443389654
GRC,2019,2.7495208382606502
GRC,2020,4.9943895339965803
GRD,1990,
GRD,1991,
GRD,1992,
GRD,1993,
GRD,1994,
GRD,1995,
GRD,1996,7.2344723343849102
GRD,1997,
GRD,1998,7.1722559928894096
GRD,1999,
GRD,2000,5.7992437481880303
GRD,2001,
GRD,2002,6.1041616797447196
GRD,2003,5.73572129011154
GRD,2004,4.7670732140541201
GRD,2005,6.4300489127635903
GRD,2006,4.4084894955158296
GRD,2007,3.2512281537056
GRD,2008,2.1712799966335301
GRD,2009,2.6778280287980998
GRD,2010,2.0126197636127401
GRD,2011,2.9298545718193001
GRD,2012,3.1729217022657301
GRD,2013,3.3937176913022999
GRD,2014,-2.3406455963850101
GRD,2015,3.0793542265892002
GRD,2016,10.634449720382699
GRD,2017,7.8805879950523403
GRD,2018,4.3364079147577304
GRD,2019,3.2464809268713002
GRD,2020,5.6432657539844504
GRL,1990,
GRL,1991,
GRL,1992,
GRL,1993,
GRL,1994,
GRL,1995,
GRL,1996,
GRL,1997,
GRL,1998,
GRL,1999,
GRL,2000,
GRL,2001,
GRL,2002,
GRL,2003,
GRL,2004,
GRL,2005,
GRL,2006,
GRL,2007,
GRL,2008,
GRL,2009,29.173942804336502
GRL,2010,29.3875217437744
GRL,2011,29.463440656662002
GRL,2012,29.111269474029498
GRL,2013,28.715265631675699
GRL,2014,29.4858446121216
GRL,2015,28.485805153846801
GRL,2016,28.801445722579899
GRL,2017,28.7948303222657
GRL,2018,29.0121265649795
GRL,2019,29.161858201026899
GRL,2020,29.013555407524098
GTM,1990,
GTM,1991,
GTM,1992,
GTM,1993,
GTM,1994,
GTM,1995,
GTM,1996,-19.150299549102701
GTM,1997,
GTM,1998,-17.701596379280101
GTM,1999,
GTM,2000,-15.0584571957588
GTM,2001,
GTM,2002,-16.845163881778699
GTM,2003,-18.7159919738769
GTM,2004,-18.055674552917399
GTM,2005,-17.821218013763399
GTM,2006,-18.6619375944138
GTM,2007,-19.0578277111054
GTM,2008,-19.078855276107799
GTM,2009,-17.223351001739498
GTM,2010,-16.050105690956102
GTM,2011,-17.534050703048699
GTM,2012,-18.4266339540481
GTM,2013,-18.599092841148401
GTM,2014,-16.255053520202601
GTM,2015,-16.163585722446399
GTM,2016,-17.501674532890299
GTM,2017,-18.265147209167498
GTM,2018,-18.243378281593301
GTM,2019,-18.653870820999199
GTM,2020,-18.641618371009798
GUM,1990,
GUM,1991,
GUM,1992,
GUM,1993,
GUM,1994,
GUM,1995,
GUM,1996,
GUM,1997,
GUM,1998,
GUM,1999,
GUM,2000,
GUM,2001,
GUM,2002,
GUM,2003,
GUM,2004,16.854771792888599
GUM,2005,18.860062003135699
GUM,2006,18.176765441894499
GUM,2007,18.545637488365099
GUM,2008,19.005651950836299
GUM,2009,19.125930190086301
GUM,2010,18.890539407730099
GUM,2011,18.5461907386779
GUM,2012,18.6382430791855
GUM,2013,18.7233839035034
GUM,2014,23.9219906330108
GUM,2015,22.015627145767201
GUM,2016,17.924374461174001
GUM,2017,22.186269402503999
GUM,2018,22.2203093767166
GUM,2019,21.7407870292664
GUM,2020,19.2206645011902
GUY,1990,
GUY,1991,
GUY,1992,
GUY,1993,
GUY,1994,
GUY,1995,
GUY,1996,-3.46545559167863
GUY,1997,
GUY,1998,-6.2416155040264103
GUY,1999,
GUY,2000,-7.2014495730399997
GUY,2001,
GUY,2002,-8.8040090203285306
GUY,2003,-9.7903144955635
GUY,2004,-10.539033412933399
GUY,2005,-11.285412669181801
GUY,2006,-9.5959432721138
GUY,2007,-7.7699385881424003
GUY,2008,-9.8710778951644897
GUY,2009,-9.4493643641471792
GUY,2010,-8.1110548973083496
GUY,2011,-8.6704943180084193
GUY,2012,-8.8105173110961896
GUY,2013,-8.9154431223869306
GUY,2014,-10.4502973556519
GUY,2015,-9.1494045257568306
GUY,2016,-5.2780400812625903
GUY,2017,-5.0263302326202401
GUY,2018,-6.4648205637931797
GUY,2019,-7.5213594436645499
GUY,2020,-7.3322494924068504
HKG,1990,
HKG,1991,
HKG,1992,
HKG,1993,
HKG,1994,
HKG,1995,
HKG,1996,12.759618043899501
HKG,1997,
HKG,1998,16.730391800403599
HKG,1999,
HKG,2000,13.5405865907669
HKG,2001,
HKG,2002,21.5142226219177
HKG,2003,26.1268873214722
HKG,2004,26.6531661748886
HKG,2005,27.227330565452601
HKG,2006,26.173670411109899
HKG,2007,25.670084953308098
HKG,2008,25.1296870708466
HKG,2009,25.310778260231
HKG,2010,26.112521052360499
HKG,2011,26.2769052982331
HKG,2012,26.7506395578385
HKG,2013,26.617276906967199
HKG,2014,31.559291243553201
HKG,2015,30.524484395980799
HKG,2016,28.718047976493899
HKG,2017,28.6623344421387
HKG,2018,29.500942111015299
HKG,2019,26.707511782646101
HKG,2020,26.449166178703301
HND,1990,
HND,1991,
HND,1992,
HND,1993,
HND,1994,
HND,1995,
HND,1996,-15.7989371418953
HND,1997,
HND,1998,-15.054832696914699
HND,1999,
HND,2000,-16.966700613498698
HND,2001,
HND,2002,-14.9530630111694
HND,2003,-15.9196794629097
HND,2004,-14.454942166805299
HND,2005,-13.108712911605799
HND,2006,-16.807613790035202
HND,2007,-15.792029619216899
HND,2008,-16.5131721496582
HND,2009,-15.223533511161801
HND,2010,-14.8803389668465
HND,2011,-15.3911349177361
HND,2012,-19.489225149154599
HND,2013,-19.939459085464499
HND,2014,-16.032532870769501
HND,2015,-15.971284866333001
HND,2016,-19.293032288551402
HND,2017,-18.009660601615899
HND,2018,-17.9323521852493
HND,2019,-17.658440947532601
HND,2020,-17.121034741401701
HRV,1990,
HRV,1991,
HRV,1992,
HRV,1993,
HRV,1994,
HRV,1995,
HRV,1996,-10.781946778297399
HRV,1997,
HRV,1998,-6.9083469808101698
HRV,1999,
HRV,2000,-0.50776510685682297
HRV,2001,
HRV,2002,-2.4614797979593299
HRV,2003,-0.78189709037542399
HRV,2004,0.70068031176924805
HRV,2005,1.4169086292386099
HRV,2006,-0.82018269598483995
HRV,2007,0.654121853411197
HRV,2008,0.425114380195738
HRV,2009,0.74589110910892398
HRV,2010,1.3679735884070401
HRV,2011,1.8597316741943399
HRV,2012,2.4663430303335301
HRV,2013,3.0259376317262698
HRV,2014,3.7100395858287798
HRV,2015,2.22946317493916
HRV,2016,5.8465611636638597
HRV,2017,5.3111200630664896
HRV,2018,5.1934701800346401
HRV,2019,5.9931488931179002
HRV,2020,4.08188173174858
HTI,1990,
HTI,1991,
HTI,1992,
HTI,1993,
HTI,1994,
HTI,1995,
HTI,1996,-23.585642457008401
HTI,1997,
HTI,1998,-24.228219389915498
HTI,1999,
HTI,2000,-24.735618829727201
HTI,2001,
HTI,2002,-29.136459589004499
HTI,2003,-29.531780242919901
HTI,2004,-29.3985948562621
HTI,2005,-28.2725075483322
HTI,2006,-24.0205640792847
HTI,2007,-22.949149250984199
HTI,2008,-21.858147740364
HTI,2009,-22.6831635236741
HTI,2010,-23.513989448547399
HTI,2011,-24.106224656104999
HTI,2012,-22.645704627036999
HTI,2013,-22.108512759208701
HTI,2014,-20.0662007331849
HTI,2015,-20.269818186759998
HTI,2016,-17.175853908061999
HTI,2017,-18.569288134574901
HTI,2018,-17.9957468509674
HTI,2019,-16.543044507503499
HTI,2020,-17.514950871467601
HUN,1990,
HUN,1991,
HUN,1992,
HUN,1993,
HUN,1994,
HUN,1995,
HUN,1996,15.4785109758377
HUN,1997,
HUN,1998,13.831659078597999
HUN,1999,
HUN,2000,14.152601003646801
HUN,2001,
HUN,2002,14.7665710449219
HUN,2003,13.6909531354904
HUN,2004,14.3842923045158
HUN,2005,14.2597562670708
HUN,2006,16.6024906635284
HUN,2007,16.004637837410002
HUN,2008,15.5275709033012
HUN,2009,13.1096512079239
HUN,2010,13.1353793740273
HUN,2011,12.862243950367001
HUN,2012,10.3887489438057
HUN,2013,9.9110139012336695
HUN,2014,8.65729063749313
HUN,2015,6.5575249493122101
HUN,2016,7.0861464440822601
HUN,2017,9.1872329711913991
HUN,2018,9.5020940303802508
HUN,2019,8.5433678030967695
HUN,2020,8.4087468087673205
IDN,1990,
IDN,1991,
IDN,1992,
IDN,1993,
IDN,1994,
IDN,1995,
IDN,1996,-8.3277952671051008
IDN,1997,
IDN,1998,-12.7591032981873
IDN,1999,
IDN,2000,-11.8423847556114
IDN,2001,
IDN,2002,-15.474500417709301
IDN,2003,-14.604711890220599
IDN,2004,-12.458962976932501
IDN,2005,-13.563827157020601
IDN,2006,-11.805664539337201
IDN,2007,-11.882828772068001
IDN,2008,-11.4543039798737
IDN,2009,-10.4029003977776
IDN,2010,-11.152763307094601
IDN,2011,-10.1939470767975
IDN,2012,-9.9206738471984792
IDN,2013,-9.0665311217308098
IDN,2014,-5.2826074957847604
IDN,2015,-7.1572807431220999
IDN,2016,-5.7035160362720498
IDN,2017,-5.9060851037502298
IDN,2018,-5.2813864648342097
IDN,2019,-5.8294934630394
IDN,2020,-6.0785092711448696
IMN,1990,
IMN,1991,
IMN,1992,
IMN,1993,
IMN,1994,
IMN,1995,
IMN,1996,
IMN,1997,
IMN,1998,
IMN,1999,
IMN,2000,
IMN,2001,
IMN,2002,
IMN,2003,
IMN,2004,
IMN,2005,
IMN,2006,
IMN,2007,
IMN,2008,
IMN,2009,
IMN,2010,
IMN,2011,
IMN,2012,
IMN,2013,
IMN,2014,
IMN,2015,
IMN,2016,
IMN,2017,
IMN,2018,
IMN,2019,
IMN,2020,
IND,1990,
IND,1991,
IND,1992,
IND,1993,
IND,1994,
IND,1995,
IND,1996,5.3287555277347503
IND,1997,
IND,1998,5.6952433288097302
IND,1999,
IND,2000,5.9173530638217899
IND,2001,
IND,2002,-0.29572980292141399
IND,2003,2.04274796694517
IND,2004,0.90705300122499499
IND,2005,2.26321277022361
IND,2006,3.0428235232829999
IND,2007,1.64726873487234
IND,2008,1.62945782393217
IND,2009,0.305674027651548
IND,2010,-0.60878395289182596
IND,2011,-1.4670513719320299
IND,2012,-1.0689726993441599
IND,2013,-0.77816131338477101
IND,2014,-1.1707740575075101
IND,2015,-1.1346452869474899
IND,2016,-0.89518159255385399
IND,2017,-0.44327182229608297
IND,2018,0.0438409870257601
IND,2019,-1.06466573104262
IND,2020,-0.90892045199870997
IRL,1990,
IRL,1991,
IRL,1992,
IRL,1993,
IRL,1994,
IRL,1995,
IRL,1996,25.517681717872598
IRL,1997,
IRL,1998,27.055326461791999
IRL,1999,
IRL,2000,26.174604654312098
IRL,2001,
IRL,2002,27.1205329895019
IRL,2003,25.201935887336699
IRL,2004,25.681557297706501
IRL,2005,26.932831168174701
IRL,2006,29.05127120018
IRL,2007,29.3797640800476
IRL,2008,28.9701825380325
IRL,2009,29.6326886415481
IRL,2010,29.9338250160217
IRL,2011,29.689965248107999
IRL,2012,29.362461328506399
IRL,2013,29.055635809898401
IRL,2014,29.931052088737498
IRL,2015,29.467734336853098
IRL,2016,25.0075154304504
IRL,2017,23.5538763999939
IRL,2018,24.099825739860499
IRL,2019,23.000790715217601
IRL,2020,24.862896680831899
IRN,1990,
IRN,1991,
IRN,1992,
IRN,1993,
IRN,1994,
IRN,1995,
IRN,1996,-15.985761463642101
IRN,1997,
IRN,1998,-11.620976209640499
IRN,1999,
IRN,2000,-8.8313726186752302
IRN,2001,
IRN,2002,-13.970220923423801
IRN,2003,-11.5687680244446
IRN,2004,-11.4508851766586
IRN,2005,-14.718673348426799
IRN,2006,-16.904054641723601
IRN,2007,-17.466681838035498
IRN,2008,-16.633887112140702
IRN,2009,-17.912532687187099
IRN,2010,-17.453292369842501
IRN,2011,-16.4523804783821
IRN,2012,-15.6171143651009
IRN,2013,-16.949092566967
IRN,2014,-17.897087931632999
IRN,2015,-15.9393721222878
IRN,2016,-11.778928697109199
IRN,2017,-11.8813804388046
IRN,2018,-12.0649820566177
IRN,2019,-13.049728929996499
IRN,2020,-15.017024576663999
IRQ,1990,
IRQ,1991,
IRQ,1992,
IRQ,1993,
IRQ,1994,
IRQ,1995,
IRQ,1996,-26.5711959600448
IRQ,1997,
IRQ,1998,-26.31911444664
IRQ,1999,
IRQ,2000,-23.687689781189
IRQ,2001,
IRQ,2002,-25.717319965362599
IRQ,2003,-27.958589673042201
IRQ,2004,-31.012596249580401
IRQ,2005,-29.1872491836547
IRQ,2006,-28.574053287506199
IRQ,2007,-31.246481299400301
IRQ,2008,-30.0589629411697
IRQ,2009,-28.912160158157299
IRQ,2010,-29.0230250358582
IRQ,2011,-26.456875801086401
IRQ,2012,-26.690693974494899
IRQ,2013,-26.590163707733101
IRQ,2014,-24.6243414878845
IRQ,2015,-26.508723616600101
IRQ,2016,-30.025132417678801
IRQ,2017,-29.7959982156754
IRQ,2018,-30.590759992599398
IRQ,2019,-30.071437001228301
IRQ,2020,-30.518325924873398
ISL,1990,
ISL,1991,
ISL,1992,
ISL,1993,
ISL,1994,
ISL,1995,
ISL,1996,27.225537061691298
ISL,1997,
ISL,1998,28.214229822158899
ISL,1999,
ISL,2000,30.545507073402302
ISL,2001,
ISL,2002,31.605715036392201
ISL,2003,32.618827819824197
ISL,2004,32.4041119813918
ISL,2005,32.968508362770102
ISL,2006,31.9955862760544
ISL,2007,31.0725337266922
ISL,2008,31.504239201545801
ISL,2009,29.017561435699498
ISL,2010,29.012468695640599
ISL,2011,28.705637693405201
ISL,2012,28.525547623634299
ISL,2013,28.116246581077601
ISL,2014,28.978622555732699
ISL,2015,27.856472134590099
ISL,2016,25.2997405529023
ISL,2017,26.7884426116943
ISL,2018,28.640397429466201
ISL,2019,29.445096611976599
ISL,2020,29.876841187477101
ISR,1990,
ISR,1991,
ISR,1992,
ISR,1993,
ISR,1994,
ISR,1995,
ISR,1996,21.741742253303599
ISR,1997,
ISR,1998,16.895445823669402
ISR,1999,
ISR,2000,17.017031192779498
ISR,2001,
ISR,2002,18.186993479728599
ISR,2003,15.4867367744446
ISR,2004,14.420599102973901
ISR,2005,13.731171190738699
ISR,2006,15.1498620510101
ISR,2007,13.878846466541299
ISR,2008,14.2385777235031
ISR,2009,14.1972774863243
ISR,2010,15.465104281902301
ISR,2011,17.090485811233499
ISR,2012,15.788846909999799
ISR,2013,16.516102552413901
ISR,2014,18.791106462478702
ISR,2015,19.3095380067825
ISR,2016,17.749785542487999
ISR,2017,16.902984201908101
ISR,2018,16.403179466724399
ISR,2019,17.2903826236725
ISR,2020,16.000313401222201
ITA,1990,
ITA,1991,
ITA,1992,
ITA,1993,
ITA,1994,
ITA,1995,
ITA,1996,17.959208369255101
ITA,1997,
ITA,1998,13.6316590905189
ITA,1999,
ITA,2000,14.247794508934
ITA,2001,
ITA,2002,12.5824137926102
ITA,2003,11.7033081650734
ITA,2004,10.0300664305687
ITA,2005,8.6571311950683594
ITA,2006,6.4431085586547896
ITA,2007,7.9483192563056999
ITA,2008,7.6146647334098896
ITA,2009,6.7854732275009102
ITA,2010,7.7311441898345903
ITA,2011,8.2185283303260803
ITA,2012,7.2409826517105103
ITA,2013,7.4174877703189797
ITA,2014,7.17880836129188
ITA,2015,4.9720923900604204
ITA,2016,6.3041552305221504
ITA,2017,5.4999695122242001
ITA,2018,4.1612111181020701
ITA,2019,4.71429499983787
ITA,2020,3.6077232509851398
JAM,1990,
JAM,1991,
JAM,1992,
JAM,1993,
JAM,1994,
JAM,1995,
JAM,1996,-5.6952914595603898
JAM,1997,
JAM,1998,-4.2209011614322698
JAM,1999,
JAM,2000,-8.1939851939678192
JAM,2001,
JAM,2002,-5.8530630469322196
JAM,2003,-8.5123012065887398
JAM,2004,-7.0044944882392901
JAM,2005,-6.9802598953247097
JAM,2006,-6.7342555224895504
JAM,2007,-5.9546462893485996
JAM,2008,-5.0555861592292803
JAM,2009,-6.8283253014087704
JAM,2010,-7.3503205180168196
JAM,2011,-6.3092974722385504
JAM,2012,-5.8987872600555402
JAM,2013,-5.4293129742145503
JAM,2014,-4.0273578912019801
JAM,2015,-3.18905061483383
JAM,2016,-2.8780957162380201
JAM,2017,-2.2162672057747801
JAM,2018,-3.64523886144161
JAM,2019,-5.2166847586631704
JAM,2020,-3.9980165660381299
JOR,1990,
JOR,1991,
JOR,1992,
JOR,1993,
JOR,1994,
JOR,1995,
JOR,1996,4.7078592181205696
JOR,1997,
JOR,1998,5.1022532284259796
JOR,1999,
JOR,2000,6.0922176539897999
JOR,2001,
JOR,2002,1.04735116288066
JOR,2003,5.5184509754180997
JOR,2004,5.0569713115692103
JOR,2005,5.0861147344112299
JOR,2006,5.1629987955093304
JOR,2007,6.1737187206745201
JOR,2008,6.7639592885971096
JOR,2009,3.6816551238298398
JOR,2010,2.4846182763576401
JOR,2011,3.4099279046058601
JOR,2012,5.9652958512306196
JOR,2013,6.38277667760849
JOR,2014,7.9433023631572697
JOR,2015,7.1195634603500402
JOR,2016,4.2406355738639796
JOR,2017,4.0759004652500197
JOR,2018,4.0026647746563002
JOR,2019,2.3248863220214901
JOR,2020,3.2944918423891099
JPN,1990,
JPN,1991,
JPN,1992,
JPN,1993,
JPN,1994,
JPN,1995,
JPN,1996,22.9130907058716
JPN,1997,
JPN,1998,22.924927830696198
JPN,1999,
JPN,2000,21.925905704498199
JPN,2001,
JPN,2002,19.525378942489599
JPN,2003,19.787832379341101
JPN,2004,21.241032481193599
JPN,2005,20.814741969108599
JPN,2006,22.975936293602
JPN,2007,22.437125205993599
JPN,2008,22.247376561164899
JPN,2009,21.8804115056992
JPN,2010,22.434196829795798
JPN,2011,22.162887334823498
JPN,2012,22.973218679428101
JPN,2013,24.411816000938501
JPN,2014,27.165349960327202
JPN,2015,25.333558082580598
JPN,2016,23.617341876029901
JPN,2017,26.092489600181601
JPN,2018,25.492305278778101
JPN,2019,25.545311570167499
JPN,2020,25.160273194313099
KAZ,1990,
KAZ,1991,
KAZ,1992,
KAZ,1993,
KAZ,1994,
KAZ,1995,
KAZ,1996,-20.171141624450701
KAZ,1997,
KAZ,1998,-18.9268816709519
KAZ,1999,
KAZ,2000,-19.565549373626801
KAZ,2001,
KAZ,2002,-20.441243290901099
KAZ,2003,-18.647249102592401
KAZ,2004,-19.149944901466402
KAZ,2005,-16.2050147652626
KAZ,2006,-18.736028552055298
KAZ,2007,-17.542349457740801
KAZ,2008,-15.748561978340099
KAZ,2009,-12.2984980940819
KAZ,2010,-11.8258754014969
KAZ,2011,-10.907774746417999
KAZ,2012,-13.139283537864699
KAZ,2013,-12.1769067049027
KAZ,2014,-10.3597179055214
KAZ,2015,-8.7084720134735107
KAZ,2016,-8.6751623153686506
KAZ,2017,-8.2318043708801305
KAZ,2018,-8.50525206327438
KAZ,2019,-8.6100610494613594
KAZ,2020,-7.8666255176067397
KEN,1990,
KEN,1991,
KEN,1992,
KEN,1993,
KEN,1994,
KEN,1995,
KEN,1996,-17.366871833801302
KEN,1997,
KEN,1998,-17.477817773818899
KEN,1999,
KEN,2000,-15.671599388122599
KEN,2001,
KEN,2002,-16.436510503292102
KEN,2003,-15.6974349617958
KEN,2004,-14.691908597946201
KEN,2005,-14.9749771952629
KEN,2006,-15.000198721885701
KEN,2007,-16.512178122997302
KEN,2008,-16.9999371767044
KEN,2009,-17.384973049163701
KEN,2010,-16.217353463172898
KEN,2011,-15.5209430456161
KEN,2012,-14.1343599557877
KEN,2013,-12.155713021755201
KEN,2014,-7.0024870038032496
KEN,2015,-8.5668465495109505
KEN,2016,-7.7107692956924403
KEN,2017,-7.2712693810462996
KEN,2018,-7.2198891043663096
KEN,2019,-7.8303036093711897
KEN,2020,-9.7515568733215297
KGZ,1990,
KGZ,1991,
