country,year,GDP_per_capita
GNQ,2007,11594.917206845599
GNQ,2008,13048.070305016799
GNQ,2009,12627.862381544999
GNQ,2010,10984.324393242599
GNQ,2011,11203.9073679091
GNQ,2012,11650.7196270884
GNQ,2013,10731.6455729191
GNQ,2014,10363.4872473549
GNQ,2015,9068.9100323864495
GNQ,2016,7971.8340190457302
GNQ,2017,7259.1093645480296
GNQ,2018,6578.9003976571103
GNQ,2019,6018.1206632186504
GNQ,2020,5575.2624151149203
GRC,1990,15438.7937023583
GRC,1991,15727.4735434744
GRC,1992,15717.046381620001
GRC,1993,15374.8626265369
GRC,1994,15604.033994424201
GRC,1995,15857.416193085601
GRC,1996,16005.951156971099
GRC,1997,16501.031649131801
GRC,1998,16973.829371407101
GRC,1999,17358.434697829402
GRC,2000,18002.906461398499
GRC,2001,18742.423578069101
GRC,2002,19548.3677447396
GRC,2003,20632.255704194198
GRC,2004,21688.105095955802
GRC,2005,21880.5265835801
GRC,2006,23220.532441919699
GRC,2007,23973.6936091313
GRC,2008,23923.880073131098
GRC,2009,22878.134664439702
GRC,2010,21547.724178239001
GRC,2011,19448.255802525
GRC,2012,17924.662049688599
GRC,2013,17644.876663502098
GRC,2014,17903.525244001201
GRC,2015,17980.729823813701
GRC,2016,18049.928997891999
GRC,2017,18352.088446125799
GRC,2018,18769.038962197599
GRC,2019,19216.675957978499
GRC,2020,17486.951333322999
GRD,1990,5102.6917298155304
GRD,1991,5130.4825747852201
GRD,1992,5046.3110720505001
GRD,1993,4909.7707644488301
GRD,1994,4956.3224513899704
GRD,1995,5026.24215573734
GRD,1996,5213.4310371238298
GRD,1997,5438.0445822801003
GRD,1998,6036.1589980861399
GRD,1999,6409.14591451052
GRD,2000,6677.1265230921999
GRD,2001,6509.5166031337403
GRD,2002,6707.3687353277701
GRD,2003,7309.7854709457897
GRD,2004,7233.29494434962
GRD,2005,8162.9123212472696
GRD,2006,7808.2435832343399
GRD,2007,8257.3622568268893
GRD,2008,8307.4922149181893
GRD,2009,7733.1299060005804
GRD,2010,7670.7116582766303
GRD,2011,7695.3761601728702
GRD,2012,7559.5628483955998
GRD,2013,7688.7529770134297
GRD,2014,8206.6286211233291
GRD,2015,8694.1243800569191
GRD,2016,8983.6839733789893
GRD,2017,9357.4072888358296
GRD,2018,9744.1691957720395
GRD,2019,9785.5604024059194
GRD,2020,8413.2833550037194
GRL,1990,26805.549697444199
GRL,1991,26823.378375534001
GRL,1992,25544.299263319401
GRL,1993,24303.8982888635
GRL,1994,25604.595688324702
GRL,1995,26416.516502836799
GRL,1996,26772.613814176199
GRL,1997,27117.3732945796
GRL,1998,29169.046581268401
GRL,1999,29570.9623369365
GRL,2000,31623.059150194302
GRL,2001,31914.171096448099
GRL,2002,31483.607478009399
GRL,2003,32787.968035521299
GRL,2004,34961.935609725697
GRL,2005,36681.8055890619
GRL,2006,38828.8524943222
GRL,2007,39896.875364093998
GRL,2008,42527.666846976601
GRL,2009,42899.744198586202
GRL,2010,43481.516108780503
GRL,2011,42994.879087473899
GRL,2012,43655.7004664255
GRL,2013,43338.383924690701
GRL,2014,45545.1429414917
GRL,2015,44536.354970537701
GRL,2016,46561.783143401299
GRL,2017,46597.945247034797
GRL,2018,47012.986035027599
GRL,2019,48170.789695551197
GRL,2020,48169.9406957389
GTM,1990,2741.53944249398
GTM,1991,2765.8834551937098
GTM,1992,2823.6734778661098
GTM,1993,2857.29765344313
GTM,1994,2894.4325499116399
GTM,1995,2958.3498171197898
GTM,1996,2967.9949953733599
GTM,1997,3019.2886747502098
GTM,1998,3089.97742727983
GTM,1999,3129.1222662147202
GTM,2000,3165.933886028
GTM,2001,3166.2050244430602
GTM,2002,3213.26990763198
GTM,2003,3222.1562211150899
GTM,2004,3250.20561194529
GTM,2005,3284.8112842165801
GTM,2006,3388.1516508196701
GTM,2007,3527.7799562119299
GTM,2008,3569.93031541246
GTM,2009,3516.19395579721
GTM,2010,3546.6275092987898
GTM,2011,3621.3758264477401
GTM,2012,3655.5749029941198
GTM,2013,3717.30457960279
GTM,2014,3809.6158433280202
GTM,2015,3893.50533299068
GTM,2016,3924.7789643023998
GTM,2017,3972.7405926267202
GTM,2018,4040.2121437474202
GTM,2019,4139.1220633863204
GTM,2020,4005.83916360689
GUM,1990,
GUM,1991,
GUM,1992,
GUM,1993,
GUM,1994,
GUM,1995,
GUM,1996,
GUM,1997,
GUM,1998,
GUM,1999,
GUM,2000,
GUM,2001,
GUM,2002,29576.221681310999
GUM,2003,29685.9531745657
GUM,2004,31483.814194955801
GUM,2005,32520.372956535201
GUM,2006,31242.462900947001
GUM,2007,31385.0475162113
GUM,2008,31941.270602587399
GUM,2009,31988.722935825499
GUM,2010,32644.148405620501
GUM,2011,32665.378748337898
GUM,2012,33404.931763691297
GUM,2013,34044.319041545503
GUM,2014,34755.269110729801
GUM,2015,35165.701464479498
GUM,2016,35373.848314341703
GUM,2017,35850.902552050597
GUM,2018,35731.220374308097
GUM,2019,36830.126441097302
GUM,2020,32884.885264678698
GUY,1990,2377.21795364949
GUY,1991,2528.08038811696
GUY,1992,2716.75893023455
GUY,1993,2926.9369370700601
GUY,1994,3164.6677787542599
GUY,1995,3312.64996890674
GUY,1996,3566.1349936095698
GUY,1997,3778.0065286574099
GUY,1998,3708.0463711061502
GUY,1999,3813.3305756579798
GUY,2000,3759.6078969998898
GUY,2001,3847.09461851367
GUY,2002,3894.8710741519799
GUY,2003,3873.04123684261
GUY,2004,3937.11435304522
GUY,2005,3867.9330815864701
GUY,2006,4076.7798171570698
GUY,2007,4382.1044966681302
GUY,2008,4472.3451788969896
GUY,2009,4649.3414479275598
GUY,2010,4860.0911098056604
GUY,2011,5133.8953981363702
GUY,2012,5403.79899428921
GUY,2013,5573.3421790462999
GUY,2014,5635.7170411794696
GUY,2015,5640.4156056946604
GUY,2016,5818.6168220464597
GUY,2017,5997.1827142682596
GUY,2018,6080.9061213274599
GUY,2019,6278.6305407955297
GUY,2020,9010.6100046987794
HKG,1990,21357.239674697099
HKG,1991,22388.5913459199
HKG,1992,23585.654663611898
HKG,1993,24621.647818422301
HKG,1994,25526.433008331798
HKG,1995,25620.020368597201
HKG,1996,25551.371311425701
HKG,1997,26631.776159752299
HKG,1998,24856.750406300202
HKG,1999,25237.632569598401
HKG,2000,26933.213075470299
HKG,2001,26885.405327559602
HKG,2002,27210.050236465398
HKG,2003,28097.097139730799
HKG,2004,30304.290161959801
HKG,2005,32401.355862657299
HKG,2006,34458.003234808901
HKG,2007,36371.643423398702
HKG,2008,36924.052964389703
HKG,2009,35938.578391741998
HKG,2010,38090.015442012897
HKG,2011,39656.318451013103
HKG,2012,39887.819265056802
HKG,2013,40959.9776349249
HKG,2014,41796.859315009096
HKG,2015,42432.161974044102
HKG,2016,43087.553712812703
HKG,2017,44380.817675314698
HKG,2018,45280.497189207599
HKG,2019,44195.274114290602
HKG,2020,41451.298958628198
HND,1990,457.98104009258799
HND,1991,561.12559231934404
HND,1992,594.68900114156997
HND,1993,656.86982784909299
HND,1994,823.79167556209404
HND,1995,998.35656418317706
HND,1996,1193.3883090617501
HND,1997,1420.73109700244
HND,1998,1543.75794800689
HND,1999,1677.77949157084
HND,2000,1789.47798512637
HND,2001,1789.18816032117
HND,2002,1807.9730554729199
HND,2003,1842.29750018813
HND,2004,1908.9095005046399
HND,2005,1975.8564791323599
HND,2006,2056.5349146923099
HND,2007,2134.1954063948501
HND,2008,2175.1470940306399
HND,2009,2076.3085989563801
HND,2010,2108.4731445960301
HND,2011,2144.5626554049099
HND,2012,2188.3937881789102
HND,2013,2205.4012672806698
HND,2014,2229.2477223221799
HND,2015,2271.20265980349
HND,2016,2315.72983058198
HND,2017,2383.3739843971398
HND,2018,2430.1350365776202
HND,2019,2447.61649282181
HND,2020,2189.4316866822201
HRV,1990,9754.7632585055399
HRV,1991,7842.6443187735604
HRV,1992,7095.3100490335501
HRV,1993,6490.9105913169296
HRV,1994,6795.79207585721
HRV,1995,7304.7269222887699
HRV,1996,7858.1928054460896
HRV,1997,8383.4737632670895
HRV,1998,8577.6591337691607
HRV,1999,8541.5331224271704
HRV,2000,8880.4778912642796
HRV,2001,9515.9271447642095
HRV,2002,10062.060251676899
HRV,2003,10619.3351874985
HRV,2004,11059.127415515801
HRV,2005,11522.944604729
HRV,2006,12104.294721936099
HRV,2007,12718.2002498979
HRV,2008,12970.5143712302
HRV,2009,12099.704522836701
HRV,2010,11965.1414956676
HRV,2011,11993.1337166457
HRV,2012,11780.5853491253
HRV,2013,11838.455438859501
HRV,2014,11862.781570626599
HRV,2015,12283.875029917701
HRV,2016,12848.473748279001
HRV,2017,13485.3711360576
HRV,2018,14061.059740291899
HRV,2019,14641.873557848799
HRV,2020,13545.740228942699
HTI,1990,1627.3126452563299
HTI,1991,1624.49598864977
HTI,1992,1507.8187288982299
HTI,1993,1398.25464638175
HTI,1994,1207.6605445002999
HTI,1995,1302.1349116855299
HTI,1996,1330.54039885269
HTI,1997,1340.99702096807
HTI,1998,1344.9390395747
HTI,1999,1356.11344556059
HTI,2000,1342.89490450523
HTI,2001,1314.1141969396899
HTI,2002,1304.5293810385001
HTI,2003,1326.47161042212
HTI,2004,1286.90282128221
HTI,2005,1304.3330373123099
HTI,2006,1305.0381381561101
HTI,2007,1343.61111422048
HTI,2008,1356.5340014004801
HTI,2009,1412.89653523429
HTI,2010,1317.5838933974601
HTI,2011,1369.16921255852
HTI,2012,1354.88546124499
HTI,2013,1392.3820473685901
HTI,2014,1411.7683480215401
HTI,2015,1411.12684746796
HTI,2016,1416.74881879698
HTI,2017,1432.6722860954101
HTI,2018,1437.35251928349
HTI,2019,1394.42114071112
HTI,2020,1331.6977850693199
HUN,1990,8646.4475442310904
HUN,1991,7618.6402955167396
HUN,1992,7388.0822942274299
HUN,1993,7353.9002068622103
HUN,1994,7581.0010223303898
HUN,1995,7704.6409020455003
HUN,1996,7725.6998035819797
HUN,1997,7971.8055491482501
HUN,1998,8297.8541951194493
HUN,1999,8578.1950638806502
HUN,2000,8979.7357860294906
HUN,2001,9365.9539319301493
HUN,2002,9836.9406508332104
HUN,2003,10253.723920764
HUN,2004,10786.4881991495
HUN,2005,11272.734542812201
HUN,2006,11734.454472981301
HUN,2007,11791.7074416876
HUN,2008,11929.7209867703
HUN,2009,11142.885928524
HUN,2010,11287.368666610801
HUN,2011,11536.357899677199
HUN,2012,11440.7622718825
HUN,2013,11729.572079850101
HUN,2014,12287.3779441033
HUN,2015,12782.9412577973
HUN,2016,13145.6559885563
HUN,2017,13734.244280433501
HUN,2018,14533.7783144312
HUN,2019,15290.808546633099
HUN,2020,14664.2971195385
IDN,1990,1470.9182225852801
IDN,1991,1544.99580894527
IDN,1992,1617.1095487221801
IDN,1993,1693.1074260189
IDN,1994,1790.3272996245501
IDN,1995,1905.5423611123799
IDN,1996,2020.99148132509
IDN,1997,2081.8416693961999
IDN,1998,1780.20049544892
IDN,1999,1767.51466729756
IDN,2000,1828.10265968361
IDN,2001,1868.5917230729201
IDN,2002,1926.3743586814901
IDN,2003,1991.91820506473
IDN,2004,2065.7061747084199
IDN,2005,2155.4478015920999
IDN,2006,2244.0802226201999
IDN,2007,2355.1528565327999
IDN,2008,2464.60193418272
IDN,2009,2546.2196970776699
IDN,2010,2670.8129098953
IDN,2011,2799.6246879031801
IDN,2012,2930.5184453229999
IDN,2013,3055.24246006469
IDN,2014,3170.72103011429
IDN,2015,3288.2226972553799
IDN,2016,3416.81005170972
IDN,2017,3553.5199926232099
IDN,2018,3701.32155461912
IDN,2019,3850.9032173897899
IDN,2020,3739.4490656316102
IMN,1990,28042.444120510201
IMN,1991,28128.448581891502
IMN,1992,28133.832436462399
IMN,1993,28694.416094025899
IMN,1994,29676.142211149901
IMN,1995,30802.8930909929
IMN,1996,32928.832456047101
IMN,1997,35337.912828662098
IMN,1998,39591.571257281401
IMN,1999,44456.456271062401
IMN,2000,46274.970969140297
IMN,2001,48252.763849827701
IMN,2002,50714.582470338297
IMN,2003,53224.352775780397
IMN,2004,55464.022099335598
IMN,2005,58201.599083817797
IMN,2006,62075.760160499398
IMN,2007,66029.975590718299
IMN,2008,68520.682562493705
IMN,2009,69192.025822169104
IMN,2010,70747.841758718307
IMN,2011,71727.505508270304
IMN,2012,77009.297861201194
IMN,2013,80383.827308852706
IMN,2014,84778.580663934699
IMN,2015,84753.518742273198
IMN,2016,90783.764724539404
IMN,2017,93200.310808385693
IMN,2018,95040.406174893797
IMN,2019,95110.138599073704
IMN,2020,86595.067609927501
IND,1990,537.87026953610302
IND,1991,531.89839783335105
IND,1992,549.23506996489505
IND,1993,563.37287233674704
IND,1994,588.72789218063201
IND,1995,620.69995433636598
IND,1996,654.35592843405198
IND,1997,667.59842309339899
IND,1998,695.29370933708196
IND,1999,742.53920839811997
IND,2000,756.70410953318697
IND,2001,778.50737752249904
IND,2002,793.61591290100205
IND,2003,841.27889456240803
IND,2004,892.59661458071798
IND,2005,947.73256564427197
IND,2006,1008.23275344818
IND,2007,1069.2469681223399
IND,2008,1086.50605251005
IND,2009,1155.1016327381701
IND,2010,1235.15939132939
IND,2011,1281.61054354937
IND,2012,1333.0962655764899
IND,2013,1399.4537980281
IND,2014,1484.3164068296101
IND,2015,1583.99815907985
IND,2016,1694.4653497378699
IND,2017,1788.6977031848101
IND,2018,1883.35772705055
IND,2019,1936.03067741063
IND,2020,1806.5011058386499
IRL,1990,23456.999356198001
IRL,1991,23772.566305861201
IRL,1992,24400.306440245098
IRL,1993,24932.377054272401
IRL,1994,26263.709175235301
IRL,1995,28646.817621989801
IRL,1996,30518.4039336362
IRL,1997,33543.994297565703
IRL,1998,36105.918483745598
IRL,1999,39460.475865500899
IRL,2000,42599.480392131903
IRL,2001,44151.153603255698
IRL,2002,45974.488198884203
IRL,2003,46594.862026761599
IRL,2004,48856.323858739597
IRL,2005,50547.212372976297
IRL,2006,51656.819485588698
IRL,2007,52849.694842945799
IRL,2008,49461.159428135303
IRL,2009,46466.379426922198
IRL,2010,46991.646467394901
IRL,2011,47539.918173996797
IRL,2012,47147.160466942099
IRL,2013,47928.034648700501
IRL,2014,52044.620118188701
IRL,2015,64250.138518125699
IRL,2016,64205.979777351
IRL,2017,69748.622103401402
IRL,2018,74029.055061143605
IRL,2019,76485.635854651002
IRL,2020,80927.936475395007
IRN,1990,3222.20102704479
IRN,1991,3534.6539641725499
IRN,1992,3579.7322178624599
IRN,1993,3514.5196657466099
IRN,1994,3448.2595688152701
IRN,1995,3492.1720496948201
IRN,1996,3674.0326860276
IRN,1997,3679.2753491296198
IRN,1998,3704.56563043092
IRN,1999,3725.31745828772
IRN,2000,3885.3018336064902
IRN,2001,3917.29935489016
IRN,2002,4198.9535608072702
IRN,2003,4511.4313403445803
IRN,2004,4607.4516908820897
IRN,2005,4650.3584149070803
IRN,2006,4778.7934584732002
IRN,2007,5084.71796043623
IRN,2008,5035.9400853361803
IRN,2009,5023.8931436294097
IRN,2010,5249.0613336975903
IRN,2011,5321.75870744453
IRN,2012,5058.6463781183502
IRN,2013,4916.9729194847496
IRN,2014,5093.2031970218704
IRN,2015,4952.7335553217799
IRN,2016,5312.6172495419196
IRN,2017,5395.2398398597998
IRN,2018,5127.2249536701802
IRN,2019,4952.4566908107799
IRN,2020,5132.8243076211802
IRQ,1990,3526.5792512685298
IRQ,1991,1254.6305738559699
IRQ,1992,1615.0390354277399
IRQ,1993,2005.5635316411499
IRQ,1994,1985.7969195068199
IRQ,1995,1961.09255088499
IRQ,1996,2108.8232833811398
IRQ,1997,2478.8431044434901
IRQ,1998,3242.95733892317
IRQ,1999,3691.7405134218898
IRQ,2000,4172.7802510524398
IRQ,2001,4116.0940532027898
IRQ,2002,3660.9252750717701
IRQ,2003,2250.06990123369
IRQ,2004,3354.26588756715
IRQ,2005,3310.8634447399299
IRQ,2006,3471.98744698568
IRQ,2007,3565.5805407904099
IRQ,2008,3781.7800171276199
IRQ,2009,3768.1728432898299
IRQ,2010,3881.94327045302
IRQ,2011,4030.01686860986
IRQ,2012,4387.90469058707
IRQ,2013,4504.8268753735401
IRQ,2014,4446.97343234862
IRQ,2015,4440.1418925236703
IRQ,2016,4932.9272911439002
IRQ,2017,4736.3271080985696
IRQ,2018,4749.0092183689603
IRQ,2019,4898.1489766858203
IRQ,2020,4213.9984376606099
ISL,1990,37302.806059971197
ISL,1991,36790.486848695502
ISL,1992,35105.287033304601
ISL,1993,35206.566483356502
ISL,1994,36162.291150918303
ISL,1995,36008.584649516401
ISL,1996,37425.514275379297
ISL,1997,38657.2763911898
ISL,1998,40926.715820447003
ISL,1999,42010.937625689301
ISL,2000,43472.336995130601
ISL,2001,44545.982273846399
ISL,2002,44389.556060490897
ISL,2003,45088.922608238303
ISL,2004,48101.7116415743
ISL,2005,50674.441140664901
ISL,2006,52306.128485788999
ISL,2007,55457.360161450299
ISL,2008,55360.813601240603
ISL,2009,50581.084616733599
ISL,2010,49528.486473341101
ISL,2011,50058.8302665144
ISL,2012,50375.411705419501
ISL,2013,51696.087650732603
ISL,2014,52102.575810194998
ISL,2015,53505.696407933901
ISL,2016,56049.292867203898
ISL,2017,56657.980032279702
ISL,2018,57731.652363951202
ISL,2019,57118.845277719804
ISL,2020,52464.3073240589
ISR,1990,22396.302341992599
ISR,1991,22717.774415026601
ISR,1992,23649.039473713499
ISR,1993,23976.743110656698
ISR,1994,25099.324292096098
ISR,1995,26052.111389011799
ISR,1996,26861.174330582198
ISR,1997,27144.221603812999
ISR,1998,27618.774480754699
ISR,1999,27809.728882909501
ISR,2000,29411.499942878701
ISR,2001,28804.039634196899
ISR,2002,28186.554816775199
ISR,2003,28079.325396694301
ISR,2004,28870.008086805701
ISR,2005,29600.146724333201
ISR,2006,30707.435814097
ISR,2007,32071.3107404162
ISR,2008,32519.7624461575
ISR,2009,32139.114649091702
ISR,2010,33307.1044316197
ISR,2011,34499.950926282501
ISR,2012,34685.091598101302
ISR,2013,35436.291287327302
ISR,2014,36055.085302250001
ISR,2015,36138.135613860002
ISR,2016,37044.011862376399
ISR,2017,37911.021728115702
ISR,2018,38695.010007970603
ISR,2019,39322.038041421998
ISR,2020,37938.380935475499
ITA,1990,27625.179230641301
ITA,1991,28030.765384107301
ITA,1992,28245.4271054692
ITA,1993,27987.432896928101
ITA,1994,28583.6255328648
ITA,1995,29408.320957229698
ITA,1996,29795.659775091499
ITA,1997,30353.3778243995
ITA,1998,30892.175865445501
ITA,1999,31405.260900768299
ITA,2000,32609.667462829999
ITA,2001,33243.599343975999
ITA,2002,33267.447448204803
ITA,2003,33110.169849481201
ITA,2004,33348.974482045604
ITA,2005,33407.675471647199
ITA,2006,33873.049368009299
ITA,2007,34159.910924407399
ITA,2008,33550.634080006297
ITA,2009,31587.063841630501
ITA,2010,31928.5543621096
ITA,2011,32039.5032494316
ITA,2012,30953.414744742699
ITA,2013,30330.0221599668
ITA,2014,30325.028779392302
ITA,2015,30639.882975143199
ITA,2016,31077.6792675211
ITA,2017,31635.522771079999
ITA,2018,31963.6417148824
ITA,2019,32180.434101742801
ITA,2020,29469.7989238626
JAM,1990,4773.6284819530301
JAM,1991,4960.8304058099602
JAM,1992,5008.1288335868603
JAM,1993,5423.3508419917998
JAM,1994,5442.1674040780099
JAM,1995,5514.5125283666503
JAM,1996,5455.19334658148
JAM,1997,5343.4804922575704
JAM,1998,5174.2829560946802
JAM,1999,5187.9957964632804
JAM,2000,5197.39692210665
JAM,2001,5234.0274439780596
JAM,2002,5305.8765869724402
JAM,2003,5467.1740698823596
JAM,2004,5507.2013511004297
JAM,2005,5525.7357783371299
JAM,2006,5656.6680357998803
JAM,2007,5710.5387844675797
JAM,2008,5639.5897487339698
JAM,2009,5372.1423416951102
JAM,2010,5271.5722147793804
JAM,2011,5339.6217018879797
JAM,2012,5284.0085255758904
JAM,2013,5289.8843854611096
JAM,2014,5307.1916538080104
JAM,2015,5339.3071825680599
JAM,2016,5472.28314023034
JAM,2017,5586.1365723133003
JAM,2018,5717.8762110753196
JAM,2019,5814.7927531169198
JAM,2020,5317.8414503396598
JOR,1990,3496.4897710938599
JOR,1991,3286.6355978306301
JOR,1992,3564.7393415557899
JOR,1993,3535.94786061685
JOR,1994,3538.0988536116902
JOR,1995,3606.71295243238
JOR,1996,3561.7492133041901
JOR,1997,3582.0487544350399
JOR,1998,3605.6344705289498
JOR,1999,3648.60665235433
JOR,2000,3725.49544709257
JOR,2001,3841.9851184674299
JOR,2002,3979.40388653953
JOR,2003,4054.2261260976802
JOR,2004,4296.6236737088602
JOR,2005,4532.9624825853798
JOR,2006,4596.5690935354696
JOR,2007,4681.1700676693099
JOR,2008,4902.3834807384901
JOR,2009,5043.6263872930303
JOR,2010,5066.4972002772502
JOR,2011,5085.9800502538601
JOR,2012,5135.0327939588997
JOR,2013,5007.7616206716102
JOR,2014,4703.3994498681504
JOR,2015,4441.6189601375399
JOR,2016,4326.1726157150497
JOR,2017,4335.9251268954104
JOR,2018,4320.029787425
JOR,2019,4313.8079142660799
JOR,2020,4188.2124009571899
JPN,1990,28904.765886307301
JPN,1991,29775.391651583999
JPN,1992,29916.6529957081
JPN,1993,29665.387101728698
JPN,1994,29876.454752763999
JPN,1995,30504.533252900499
JPN,1996,31371.432405963998
JPN,1997,31723.338253842499
JPN,1998,31076.438662655699
JPN,1999,30911.924318053399
JPN,2000,31779.3788459032
JPN,2001,31793.126948548899
JPN,2002,31746.243010571299
JPN,2003,32115.5810785373
JPN,2004,32783.1292835489
JPN,2005,33385.917959032697
JPN,2006,33880.689009345602
JPN,2007,34426.693712486704
JPN,2008,34008.591514736203
JPN,2009,31993.858805370601
JPN,2010,33311.287238187899
JPN,2011,33306.180225971897
JPN,2012,33909.491185524297
JPN,2013,34636.692474616597
JPN,2014,34996.879675663098
JPN,2015,35664.644611061303
JPN,2016,35934.446788666202
JPN,2017,36547.735743730504
JPN,2018,36899.3847079435
JPN,2019,36837.258365311303
JPN,2020,35363.299695178903
KAZ,1990,5557.0821573697704
KAZ,1991,4910.1532411913504
KAZ,1992,4635.4215465407297
KAZ,1993,4223.1282023153999
KAZ,1994,3740.9781089202402
KAZ,1995,3498.5145436422899
KAZ,1996,3583.3690842333099
KAZ,1997,3728.9638651968899
KAZ,1998,3750.5649456265901
KAZ,1999,3899.6572313977799
KAZ,2000,4269.3301678279104
KAZ,2001,4822.5286280266901
KAZ,2002,5267.6990320263003
KAZ,2003,5724.4319924805404
KAZ,2004,6233.2943937330701
KAZ,2005,6787.4115548788996
KAZ,2006,7450.3968706261503
KAZ,2007,8036.8759981150497
KAZ,2008,8216.5218158958505
KAZ,2009,8218.3991255604797
KAZ,2010,8704.7065548455594
KAZ,2011,9223.3021336314996
KAZ,2012,9531.9147761705808
KAZ,2013,9959.7258693053409
KAZ,2014,10226.7100539683
KAZ,2015,10196.1226255982
KAZ,2016,10151.423313302001
KAZ,2017,10404.271864631701
KAZ,2018,10670.212014827899
KAZ,2019,10989.684071838799
KAZ,2020,10565.0359816235
KEN,1990,1329.3331276623201
KEN,1991,1305.4641570144699
KEN,1992,1255.9387062235901
KEN,1993,1223.5061672576201
KEN,1994,1219.7841113305001
KEN,1995,1237.8825046767499
KEN,1996,1254.21025248674
KEN,1997,1226.19542113337
KEN,1998,1232.06658106635
KEN,1999,1224.6340463988599
KEN,2000,1195.4129685165601
KEN,2001,1202.2934875998701
KEN,2002,1171.4262517349
KEN,2003,1169.14433674051
KEN,2004,1191.2544360455599
KEN,2005,1223.44738472019
KEN,2006,1263.54164666211
KEN,2007,1309.9109294821601
KEN,2008,1273.7722610307301
KEN,2009,1276.7350348607399
KEN,2010,1340.1646740885601
KEN,2011,1370.5800087448199
KEN,2012,1396.30178709756
KEN,2013,1413.94142522583
KEN,2014,1450.5933820227699
KEN,2015,1489.1195977728401
KEN,2016,1517.9779605774199
KEN,2017,1542.3377397337199
KEN,2018,1596.6904591494499
KEN,2019,1645.70961777862
KEN,2020,1609.33414078281
KGZ,1990,1203.47208279448
KGZ,1991,1089.90005451003
KGZ,1992,928.31552055094005
KGZ,1993,784.564919201316
KGZ,1994,627.22098993012298
KGZ,1995,587.29818066722805
KGZ,1996,619.66776861500102
KGZ,1997,671.25000816305999
KGZ,1998,675.058248147575
KGZ,1999,689.41427820546403
KGZ,2000,718.34283239766205
KGZ,2001,749.42377956156497
KGZ,2002,742.44300111832001
KGZ,2003,786.35047496413404
KGZ,2004,831.48210394438104
KGZ,2005,820.70951943759201
KGZ,2006,837.13802664734601
KGZ,2007,900.02796489728996
KGZ,2008,966.40997118481698
KGZ,2009,981.22090466552902
KGZ,2010,962.76478982872402
KGZ,2011,1005.4831781815
KGZ,2012,985.84728659719997
KGZ,2013,1069.7840443871601
KGZ,2014,1088.5821422950801
KGZ,2015,1105.6519384426099
KGZ,2016,1128.3161612818001
KGZ,2017,1157.1827575806701
KGZ,2018,1175.0712778746999
KGZ,2019,1201.8770142972101
KGZ,2020,1093.3285646142201
KHM,1990,824.05165582548705
KHM,1991,850.61022117309699
KHM,1992,862.47803088733497
KHM,1993,845.38200429186804
KHM,1994,513.96714796787398
KHM,1995,520.92688318614501
KHM,1996,511.67034959770399
KHM,1997,496.77055131094102
KHM,1998,499.016649050833
KHM,1999,552.90149223264302
KHM,2000,598.56191525214695
KHM,2001,632.833573980849
KHM,2002,662.18834128345395
KHM,2003,719.33349424050903
KHM,2004,775.84713903097804
KHM,2005,866.340290123209
KHM,2006,947.06522005069098
KHM,2007,1030.23117620792
KHM,2008,1090.57475806147
KHM,2009,1117.25834194514
KHM,2010,1155.85236856699
KHM,2011,1221.38839852454
KHM,2012,1295.2527147789301
KHM,2013,1376.2955759592601
KHM,2014,1464.5311586692701
KHM,2015,1547.3201044439299
KHM,2016,1645.4667157812601
KHM,2017,1753.93530504662
KHM,2018,1884.28374817086
KHM,2019,2008.3209400670601
KHM,2020,1908.6342751833599
KIR,1990,1387.65304955701
KIR,1991,1283.3465314555201
KIR,1992,1564.72287611506
KIR,1993,1539.30453918434
KIR,1994,1547.62423440117
KIR,1995,1566.4726683246199
KIR,1996,1539.33663487683
KIR,1997,1529.2493247443899
KIR,1998,1569.02691581722
KIR,1999,1482.1922699363199
KIR,2000,1555.5820481209701
KIR,2001,1477.95177621217
KIR,2002,1467.9927324165501
KIR,2003,1415.5457786930399
KIR,2004,1378.9583696722
KIR,2005,1368.99728765793
KIR,2006,1419.38723031361
KIR,2007,1433.3574780561901
KIR,2008,1361.8359977560799
KIR,2009,1340.27605600221
KIR,2010,1328.7877643880499
KIR,2011,1348.0602369873
KIR,2012,1405.5029344966999
KIR,2013,1493.49148676402
KIR,2014,1492.8508200481001
KIR,2015,1639.8527474065199
KIR,2016,1731.4370200169401
KIR,2017,1768.8787484193299
KIR,2018,1802.34850714657
KIR,2019,1834.42627824847
KIR,2020,1779.6297302491701
KNA,1990,10136.986550185
KNA,1991,9966.2037437286708
KNA,1992,10300.5415354294
KNA,1993,10860.6034990877
KNA,1994,11290.2168438156
KNA,1995,11743.378416233199
KNA,1996,12269.7967435843
KNA,1997,12940.785285587401
KNA,1998,12710.9629751883
KNA,1999,12942.857504219
KNA,2000,14039.0281125333
KNA,2001,14610.9099610508
KNA,2002,14727.390882931601
KNA,2003,14100.3067967234
KNA,2004,14619.795111247
KNA,2005,16000.5658929826
KNA,2006,16457.8622372067
KNA,2007,16508.143708131502
KNA,2008,18325.7612670282
KNA,2009,17671.254706973501
KNA,2010,17688.0690103409
KNA,2011,17958.681397705299
KNA,2012,17770.496364057599
KNA,2013,18773.8926898397
KNA,2014,20187.8061975481
KNA,2015,20328.800353010902
KNA,2016,21133.657591441399
KNA,2017,21191.604708370302
KNA,2018,21635.4972146482
KNA,2019,22297.764499570101
KNA,2020,18918.826345661098
KOR,1990,9672.5784518289402
