country,year,Education_Tertiary
SSD,2010,
SSD,2011,
SSD,2012,
SSD,2013,
SSD,2014,
SSD,2015,
SSD,2016,
SSD,2017,
SSD,2018,
SSD,2019,
SSD,2020,
STP,1990,
STP,1991,
STP,1992,
STP,1993,
STP,1994,
STP,1995,
STP,1996,
STP,1997,
STP,1998,
STP,1999,
STP,2000,
STP,2001,
STP,2002,
STP,2003,
STP,2004,
STP,2005,
STP,2006,
STP,2007,
STP,2008,
STP,2009,3.9268200397491499
STP,2010,4.2290101051330602
STP,2011,
STP,2012,7.8356800079345703
STP,2013,
STP,2014,9.2439699172973597
STP,2015,12.8210802078247
STP,2016,
STP,2017,
STP,2018,
STP,2019,
STP,2020,
SUR,1990,9.5616598129272496
SUR,1991,
SUR,1992,
SUR,1993,
SUR,1994,
SUR,1995,
SUR,1996,
SUR,1997,
SUR,1998,
SUR,1999,
SUR,2000,
SUR,2001,
SUR,2002,11.260450363159199
SUR,2003,
SUR,2004,
SUR,2005,
SUR,2006,
SUR,2007,
SUR,2008,
SUR,2009,
SUR,2010,
SUR,2011,
SUR,2012,
SUR,2013,
SUR,2014,
SUR,2015,
SUR,2016,
SUR,2017,
SUR,2018,
SUR,2019,5.2643513094743204
SUR,2020,5.3057471264367804
SVK,1990,
SVK,1991,
SVK,1992,
SVK,1993,
SVK,1994,
SVK,1995,
SVK,1996,
SVK,1997,
SVK,1998,
SVK,1999,
SVK,2000,
SVK,2001,30.816490173339801
SVK,2002,32.742240905761697
SVK,2003,34.550590515136697
SVK,2004,36.659961700439503
SVK,2005,40.771060943603501
SVK,2006,45.032688140869098
SVK,2007,50.556358337402301
SVK,2008,54.163711547851598
SVK,2009,56.770099639892599
SVK,2010,58.044239044189503
SVK,2011,57.152488708496101
SVK,2012,57.038440704345703
SVK,2013,55.253978729247997
SVK,2014,53.884300231933601
SVK,2015,52.720668792724602
SVK,2016,50.301448822021499
SVK,2017,49.1256103515625
SVK,2018,47.813831329345703
SVK,2019,48.190238952636697
SVK,2020,48.379001617431598
SVN,1990,
SVN,1991,
SVN,1992,
SVN,1993,
SVN,1994,
SVN,1995,
SVN,1996,
SVN,1997,
SVN,1998,
SVN,1999,
SVN,2000,
SVN,2001,60.845508575439503
SVN,2002,66.654571533203097
SVN,2003,69.604766845703097
SVN,2004,73.348876953125
SVN,2005,81.272811889648395
SVN,2006,85.273887634277301
SVN,2007,87.265167236328097
SVN,2008,88.598709106445298
SVN,2009,87.96533203125
SVN,2010,90.251487731933594
SVN,2011,87.188713073730497
SVN,2012,89.021560668945298
SVN,2013,87.857208251953097
SVN,2014,84.378028869628906
SVN,2015,82.199783325195298
SVN,2016,79.474746704101605
SVN,2017,79.270347595214801
SVN,2018,77.301597595214801
SVN,2019,76.472007751464801
SVN,2020,75.816680908203097
SWE,1990,
SWE,1991,
SWE,1992,
SWE,1993,
SWE,1994,
SWE,1995,
SWE,1996,
SWE,1997,
SWE,1998,
SWE,1999,
SWE,2000,
SWE,2001,70.011520385742202
SWE,2002,74.741432189941406
SWE,2003,80.490287780761705
SWE,2004,83.034980773925795
SWE,2005,81.739089965820298
SWE,2006,79.335227966308594
SWE,2007,75.394371032714801
SWE,2008,71.158073425292997
SWE,2009,71.011581420898395
SWE,2010,73.081832885742202
SWE,2011,71.918411254882798
SWE,2012,68.742301940917997
SWE,2013,65.782089233398395
SWE,2014,64.954193115234403
SWE,2015,66.428321838378906
SWE,2016,68.306037902832003
SWE,2017,70.434249877929702
SWE,2018,73.408378601074205
SWE,2019,75.114852905273395
SWE,2020,79.119636535644503
SWZ,1990,3.9252700805664098
SWZ,1991,3.75163006782532
SWZ,1992,3.3471701145172101
SWZ,1993,4.4334897994995099
SWZ,1994,
SWZ,1995,
SWZ,1996,5.9414701461792001
SWZ,1997,
SWZ,1998,
SWZ,1999,4.5455398559570304
SWZ,2000,4.2658200263977104
SWZ,2001,
SWZ,2002,4.41731977462769
SWZ,2003,
SWZ,2004,5.3918800354003897
SWZ,2005,4.7824501991271999
SWZ,2006,4.6042799949645996
SWZ,2007,
SWZ,2008,
SWZ,2009,
SWZ,2010,
SWZ,2011,7.0284009282793702
SWZ,2012,
SWZ,2013,6.4354577186354298
SWZ,2014,
SWZ,2015,
SWZ,2016,
SWZ,2017,
SWZ,2018,
SWZ,2019,
SWZ,2020,
SXM,1990,
SXM,1991,
SXM,1992,
SXM,1993,
SXM,1994,
SXM,1995,
SXM,1996,
SXM,1997,
SXM,1998,
SXM,1999,
SXM,2000,
SXM,2001,
SXM,2002,
SXM,2003,
SXM,2004,
SXM,2005,
SXM,2006,
SXM,2007,
SXM,2008,
SXM,2009,
SXM,2010,
SXM,2011,
SXM,2012,7.8405017921146998
SXM,2013,
SXM,2014,7.32811856731165
SXM,2015,7.9345603271983602
SXM,2016,
SXM,2017,9.8560837331007392
SXM,2018,
SXM,2019,
SXM,2020,
SYC,1990,
SYC,1991,
SYC,1992,
SYC,1993,
SYC,1994,
SYC,1995,
SYC,1996,
SYC,1997,
SYC,1998,
SYC,1999,
SYC,2000,
SYC,2001,
SYC,2002,
SYC,2003,
SYC,2004,
SYC,2005,
SYC,2006,
SYC,2007,
SYC,2008,
SYC,2009,
SYC,2010,
SYC,2011,2.9175671503550502
SYC,2012,1.55593589544111
SYC,2013,3.5015447991761102
SYC,2014,7.2911929664999198
SYC,2015,16.497300730390599
SYC,2016,25.6358902463449
SYC,2017,42.208201892744498
SYC,2018,38.858131487889302
SYC,2019,41.297043010752702
SYC,2020,26.934264107038999
SYR,1990,17.3862705230713
SYR,1991,17.316240310668899
SYR,1992,16.540809631347699
SYR,1993,16.547630310058601
SYR,1994,15.1282196044922
SYR,1995,14.572970390319799
SYR,1996,
SYR,1997,
SYR,1998,
SYR,1999,
SYR,2000,
SYR,2001,
SYR,2002,12.6482696533203
SYR,2003,13.2320003509522
SYR,2004,15.2420597076416
SYR,2005,18.2976398468018
SYR,2006,20.849990844726602
SYR,2007,21.3354091644287
SYR,2008,21.803300857543899
SYR,2009,22.903039932251001
SYR,2010,24.734500885009801
SYR,2011,24.5282592773438
SYR,2012,28.835939407348601
SYR,2013,31.4127197265625
SYR,2014,44.460979461669901
SYR,2015,47.835899353027301
SYR,2016,43.760658264160199
SYR,2017,
SYR,2018,
SYR,2019,
SYR,2020,
TCA,1990,
TCA,1991,
TCA,1992,
TCA,1993,
TCA,1994,
TCA,1995,
TCA,1996,
TCA,1997,
TCA,1998,
TCA,1999,
TCA,2000,
TCA,2001,
TCA,2002,
TCA,2003,
TCA,2004,
TCA,2005,
TCA,2006,
TCA,2007,
TCA,2008,0.116480000317097
TCA,2009,
TCA,2010,0.30978998541831998
TCA,2011,
TCA,2012,
TCA,2013,
TCA,2014,13.5160680529301
TCA,2015,12.380952380952399
TCA,2016,11.061946902654901
TCA,2017,11.817125145292501
TCA,2018,11.3000755857899
TCA,2019,11.7383177570093
TCA,2020,
TCD,1990,
TCD,1991,
TCD,1992,
TCD,1993,
TCD,1994,
TCD,1995,
TCD,1996,0.50379002094268799
TCD,1997,0.54332000017166104
TCD,1998,0.67287999391555797
TCD,1999,
TCD,2000,0.79297000169753995
TCD,2001,0.81611001491546598
TCD,2002,
TCD,2003,0.94213998317718495
TCD,2004,1.20975995063782
TCD,2005,1.4159699678421001
TCD,2006,
TCD,2007,
TCD,2008,1.95048999786377
TCD,2009,2.0165100097656201
TCD,2010,2.0962732183809001
TCD,2011,2.2131289839093902
TCD,2012,
TCD,2013,
TCD,2014,3.38820626861646
TCD,2015,3.2275067759043301
TCD,2016,
TCD,2017,
TCD,2018,
TCD,2019,
TCD,2020,4.3966596726706504
TGO,1990,2.1656899452209499
TGO,1991,2.3943500518798801
TGO,1992,2.6325500011444101
TGO,1993,2.2161200046539302
TGO,1994,2.3897900581359899
TGO,1995,2.7103199958801301
TGO,1996,2.69524002075195
TGO,1997,
TGO,1998,3.0728700160980198
TGO,1999,
TGO,2000,
TGO,2001,
TGO,2002,
TGO,2003,
TGO,2004,
TGO,2005,
TGO,2006,4.9507098197937003
TGO,2007,5.5628399848937997
TGO,2008,
TGO,2009,
TGO,2010,8.9067827094547898
TGO,2011,9.6696808104362795
TGO,2012,10.707913774562501
TGO,2013,10.839786567787799
TGO,2014,10.538494517563199
TGO,2015,10.8146472215817
TGO,2016,12.0913340463942
TGO,2017,12.3068653432672
TGO,2018,12.903159960318501
TGO,2019,13.155147212361699
TGO,2020,14.9029897765252
THA,1990,15.9281196594238
THA,1991,
THA,1992,
THA,1993,19.885480880737301
THA,1994,
THA,1995,21.1048393249512
THA,1996,22.213499069213899
THA,1997,24.777959823608398
THA,1998,28.787599563598601
THA,1999,34.581310272216797
THA,2000,35.303871154785199
THA,2001,38.934478759765597
THA,2002,40.125709533691399
THA,2003,41.1551513671875
THA,2004,42.144599914550803
THA,2005,44.336719512939503
THA,2006,44.176181793212898
THA,2007,47.55419921875
THA,2008,46.352130889892599
THA,2009,46.202339172363303
THA,2010,46.3783774485726
THA,2011,52.733276559658897
THA,2012,50.740310061335897
THA,2013,49.687940818456603
THA,2014,49.909182002139403
THA,2015,45.713134717198002
THA,2016,49.3227291503798
THA,2017,47.427491541895002
THA,2018,46.166779117428597
THA,2019,44.988004007205298
THA,2020,42.5900878816865
TJK,1990,21.2453308105469
TJK,1991,21.279039382934599
TJK,1992,21.036300659179702
TJK,1993,20.743059158325199
TJK,1994,20.4126892089844
TJK,1995,20.391580581665
TJK,1996,
TJK,1997,
TJK,1998,
TJK,1999,16.642860412597699
TJK,2000,17.199710845947301
TJK,2001,16.723899841308601
TJK,2002,16.9350700378418
TJK,2003,18.305740356445298
TJK,2004,19.584060668945298
TJK,2005,20.151950836181602
TJK,2006,21.302490234375
TJK,2007,22.2864494323731
TJK,2008,22.7512302398682
TJK,2009,22.523929595947301
TJK,2010,22.830890655517599
TJK,2011,22.319940567016602
TJK,2012,22.692359924316399
TJK,2013,22.616439819335898
TJK,2014,24.226009368896499
TJK,2015,26.066909790039102
TJK,2016,28.517910003662099
TJK,2017,30.237470626831101
TJK,2018,
TJK,2019,
TJK,2020,34.667645819591101
TKM,1990,11.7992095947266
TKM,1991,21.024909973144499
TKM,1992,
TKM,1993,
TKM,1994,
TKM,1995,
TKM,1996,
TKM,1997,
TKM,1998,
TKM,1999,
TKM,2000,
TKM,2001,
TKM,2002,
TKM,2003,
TKM,2004,
TKM,2005,
TKM,2006,
TKM,2007,
TKM,2008,
TKM,2009,
TKM,2010,
TKM,2011,
TKM,2012,
TKM,2013,
TKM,2014,7.0009363797729396
TKM,2015,
TKM,2016,
TKM,2017,
TKM,2018,
TKM,2019,11.0507708201956
TKM,2020,12.408570257635599
TLS,1990,
TLS,1991,
TLS,1992,
TLS,1993,
TLS,1994,
TLS,1995,
TLS,1996,
TLS,1997,
TLS,1998,
TLS,1999,
TLS,2000,
TLS,2001,
TLS,2002,8.40392971038818
TLS,2003,
TLS,2004,
TLS,2005,
TLS,2006,
TLS,2007,
TLS,2008,
TLS,2009,16.515600204467798
TLS,2010,17.702909469604499
TLS,2011,
TLS,2012,
TLS,2013,
TLS,2014,
TLS,2015,
TLS,2016,
TLS,2017,
TLS,2018,
TLS,2019,
TLS,2020,
TON,1990,
TON,1991,
TON,1992,
TON,1993,
TON,1994,
TON,1995,
TON,1996,
TON,1997,
TON,1998,
TON,1999,3.42492008209229
TON,2000,5.3739299774169904
TON,2001,4.6266999244689897
TON,2002,6.1286997795104998
TON,2003,6.8239898681640598
TON,2004,
TON,2005,
TON,2006,
TON,2007,
TON,2008,
TON,2009,
TON,2010,
TON,2011,
TON,2012,
TON,2013,
TON,2014,
TON,2015,
TON,2016,
TON,2017,
TON,2018,
TON,2019,
TON,2020,21.278298650811799
TTO,1990,
TTO,1991,6.5735101699829102
TTO,1992,6.7226800918579102
TTO,1993,7.2165498733520499
TTO,1994,
TTO,1995,
TTO,1996,
TTO,1997,
TTO,1998,
TTO,1999,5.8103599548339799
TTO,2000,5.7581501007080096
TTO,2001,6.2536802291870099
TTO,2002,8.5869598388671893
TTO,2003,8.7043199539184606
TTO,2004,11.8308000564575
TTO,2005,
TTO,2006,
TTO,2007,
TTO,2008,
TTO,2009,
TTO,2010,
TTO,2011,
TTO,2012,
TTO,2013,
TTO,2014,
TTO,2015,
TTO,2016,
TTO,2017,
TTO,2018,
TTO,2019,
TTO,2020,
TUN,1990,7.6366701126098597
TUN,1991,8.3627595901489293
TUN,1992,9.2115297317504901
TUN,1993,10.3985395431519
TUN,1994,11.024609565734901
TUN,1995,11.4788904190063
TUN,1996,12.3348503112793
TUN,1997,13.0872402191162
TUN,1998,14.4664297103882
TUN,1999,16.054599761962901
TUN,2000,18.247270584106399
TUN,2001,20.596340179443398
TUN,2002,22.057090759277301
TUN,2003,25.974290847778299
TUN,2004,28.322050094604499
TUN,2005,30.426349639892599
TUN,2006,31.5884609222412
TUN,2007,32.141681671142599
TUN,2008,33.582748413085902
TUN,2009,35.308181762695298
TUN,2010,36.042530059814503
TUN,2011,35.942798614502003
TUN,2012,36.069309234619098
TUN,2013,34.213008880615199
TUN,2014,33.725231170654297
TUN,2015,33.373851776122997
TUN,2016,31.212810516357401
TUN,2017,30.927749633789102
TUN,2018,30.959470748901399
TUN,2019,31.4410896301269
TUN,2020,32.518199920654297
TUR,1990,12.0200004577637
TUR,1991,12.9068098068237
TUR,1992,13.753210067749
TUR,1993,15.489830017089799
TUR,1994,18.949609756469702
TUR,1995,19.249710083007798
TUR,1996,
TUR,1997,22.7995204925537
TUR,1998,22.001060485839801
TUR,1999,22.477199554443398
TUR,2000,
TUR,2001,25.038450241088899
TUR,2002,25.933429718017599
TUR,2003,29.7210502624512
TUR,2004,30.766250610351602
TUR,2005,33.222518920898402
TUR,2006,37.3102416992188
TUR,2007,39.387401580810497
TUR,2008,40.772960662841797
TUR,2009,46.940460205078097
TUR,2010,56.750621795654297
TUR,2011,61.516300201416001
TUR,2012,70.104499816894503
TUR,2013,79.646957397460895
TUR,2014,86.9976806640625
TUR,2015,95.564506530761705
TUR,2016,103.71558380127
TUR,2017,110.534072875977
TUR,2018,115.46246337890599
TUR,2019,117.00547027587901
TUR,2020,118.883682250977
TUV,1990,
TUV,1991,
TUV,1992,
TUV,1993,
TUV,1994,
TUV,1995,
TUV,1996,
TUV,1997,
TUV,1998,
TUV,1999,
TUV,2000,
TUV,2001,
TUV,2002,
TUV,2003,
TUV,2004,
TUV,2005,
TUV,2006,
TUV,2007,
TUV,2008,
TUV,2009,
TUV,2010,
TUV,2011,
TUV,2012,
TUV,2013,
TUV,2014,
TUV,2015,
TUV,2016,
TUV,2017,
TUV,2018,
TUV,2019,
TUV,2020,
TZA,1990,
TZA,1991,0.33186000585556003
TZA,1992,0.338530004024506
TZA,1993,0.378969997167587
TZA,1994,0.39408999681472801
TZA,1995,0.44846999645233099
TZA,1996,0.50594002008438099
TZA,1997,0.60356998443603505
TZA,1998,0.52179998159408603
TZA,1999,0.60271000862121604
TZA,2000,0.64341002702713002
TZA,2001,0.66246002912521396
TZA,2002,0.69742000102996804
TZA,2003,0.89796000719070401
TZA,2004,1.2152400016784699
TZA,2005,1.4277199506759599
TZA,2006,
TZA,2007,1.4631099700927701
TZA,2008,
TZA,2009,
TZA,2010,2.1391362175342699
TZA,2011,
TZA,2012,3.9646194716133301
TZA,2013,3.67337417645482
TZA,2014,
TZA,2015,3.9836107713250102
TZA,2016,3.7289393992540401
TZA,2017,4.7820536115313796
TZA,2018,4.27996511118124
TZA,2019,2.8558889882660798
TZA,2020,7.1818826577518697
UGA,1990,1.0555900335311901
UGA,1991,1.23331999778748
UGA,1992,1.20323002338409
UGA,1993,1.3078199625015301
UGA,1994,1.4531600475311299
UGA,1995,1.5566600561142001
UGA,1996,1.78656005859375
UGA,1997,
UGA,1998,
UGA,1999,1.9514000415802
UGA,2000,2.6123199462890598
UGA,2001,2.8511600494384801
UGA,2002,3.5437500476837198
UGA,2003,3.7790400981903098
UGA,2004,3.6594800949096702
UGA,2005,
UGA,2006,3.5614700317382799
UGA,2007,
UGA,2008,3.80542993545532
UGA,2009,4.1919398307800302
UGA,2010,3.9166100025177002
UGA,2011,4.3765802383422896
UGA,2012,3.7498700618743901
UGA,2013,
UGA,2014,4.6189999580383301
UGA,2015,
UGA,2016,
UGA,2017,
UGA,2018,
UGA,2019,
UGA,2020,
UKR,1990,46.614749908447301
UKR,1991,45.606758117675803
UKR,1992,45.646461486816399
UKR,1993,43.972049713134801
UKR,1994,41.646549224853501
UKR,1995,43.584869384765597
UKR,1996,43.076389312744098
UKR,1997,
UKR,1998,46.256080627441399
UKR,1999,48.156978607177699
UKR,2000,50.507118225097699
UKR,2001,52.910110473632798
UKR,2002,56.645679473877003
UKR,2003,60.255321502685497
UKR,2004,63.440750122070298
UKR,2005,66.889862060546903
UKR,2006,71.939811706542997
UKR,2007,76.262756347656193
UKR,2008,79.732521057128906
UKR,2009,82.499252319335895
UKR,2010,81.908251085865501
UKR,2011,84.798105962978397
UKR,2012,83.879899989159796
UKR,2013,81.532011256884402
UKR,2014,83.784217461324502
UKR,2015,76.864655647692899
UKR,2016,77.039837469543798
UKR,2017,80.199024694339101
UKR,2018,81.494671621044603
UKR,2019,84.48135621115
UKR,2020,82.134599218073106
URY,1990,30.11083984375
URY,1991,30.7541999816894
URY,1992,28.0859699249268
URY,1993,
URY,1994,
URY,1995,
URY,1996,29.964319229126001
URY,1997,
URY,1998,35.438400268554702
URY,1999,33.619789123535199
URY,2000,33.8414497375488
URY,2001,37.779159545898402
URY,2002,39.583229064941399
URY,2003,41.762969970703097
URY,2004,42.765609741210902
URY,2005,44.383670806884801
URY,2006,45.339981079101598
URY,2007,50.392131805419901
URY,2008,51.062759399414098
URY,2009,50.943809509277301
URY,2010,51.888430351271197
URY,2011,52.5558159999377
URY,2012,54.7069093768187
URY,2013,59.9512588300598
URY,2014,59.826704311423001
URY,2015,57.7897211461691
URY,2016,59.646294575806898
URY,2017,59.751890428693301
URY,2018,60.278134296800197
URY,2019,61.9644279466795
URY,2020,64.933215010721398
USA,1990,71.4957275390625
USA,1991,72.812797546386705
USA,1992,77.062660217285199
USA,1993,78.714416503906193
USA,1994,79.476432800292997
USA,1995,80.342529296875
USA,1996,79.337333679199205
USA,1997,
USA,1998,70.899620056152301
USA,1999,71.37548828125
USA,2000,
USA,2001,
USA,2002,
USA,2003,
USA,2004,
USA,2005,80.634826660156193
USA,2006,
USA,2007,
USA,2008,
USA,2009,
USA,2010,
USA,2011,
USA,2012,
USA,2013,88.726417541503906
USA,2014,88.626869201660199
USA,2015,88.889411926269503
USA,2016,88.835052490234403
USA,2017,88.167388916015597
USA,2018,88.299179077148395
USA,2019,87.888710021972699
USA,2020,87.567657470703097
UZB,1990,16.854549407958999
UZB,1991,17.0046997070312
UZB,1992,16.437440872192401
UZB,1993,
UZB,1994,
UZB,1995,
UZB,1996,
UZB,1997,
UZB,1998,
UZB,1999,12.9796800613403
UZB,2000,13.008110046386699
UZB,2001,13.297869682311999
UZB,2002,13.737999916076699
UZB,2003,13.835060119628899
UZB,2004,13.852789878845201
UZB,2005,9.8444499969482404
UZB,2006,9.9605302810668892
UZB,2007,9.8314304351806605
UZB,2008,9.8993396759033203
UZB,2009,9.8161096572875994
UZB,2010,8.8565323701225296
UZB,2011,8.5849794757320801
UZB,2012,7.84954008903504
UZB,2013,7.9767696341609504
UZB,2014,7.9923186940546902
UZB,2015,8.0532081463957503
UZB,2016,8.3395837799809307
UZB,2017,8.6475030701938191
UZB,2018,9.9585552235171093
UZB,2019,13.0316667432446
UZB,2020,15.972095708489199
VCT,1990,6.0625100135803196
VCT,1991,
VCT,1992,
VCT,1993,
VCT,1994,
VCT,1995,
VCT,1996,
VCT,1997,
VCT,1998,
VCT,1999,
VCT,2000,
VCT,2001,
VCT,2002,
VCT,2003,
VCT,2004,
VCT,2005,
VCT,2006,
VCT,2007,
VCT,2008,
VCT,2009,
VCT,2010,13.4546976354886
VCT,2011,20.6017072662919
VCT,2012,19.801673380849099
VCT,2013,19.765511516912198
VCT,2014,23.9405403137207
VCT,2015,23.618629455566399
VCT,2016,23.668307967770801
VCT,2017,25.721542368967899
VCT,2018,26.014035922445601
VCT,2019,29.685396009303499
VCT,2020,33.669227862451201
VEN,1990,26.876979827880898
VEN,1991,27.4910392761231
VEN,1992,27.043460845947301
VEN,1993,
VEN,1994,
VEN,1995,
VEN,1996,
VEN,1997,
VEN,1998,
VEN,1999,
VEN,2000,27.811489105224599
VEN,2001,
VEN,2002,37.518970489502003
VEN,2003,39.206340789794901
VEN,2004,41.2058296203613
VEN,2005,
VEN,2006,
VEN,2007,
VEN,2008,78.251502990722699
VEN,2009,78.269920349121094
VEN,2010,
VEN,2011,
VEN,2012,
VEN,2013,
VEN,2014,
VEN,2015,
VEN,2016,
VEN,2017,
VEN,2018,
VEN,2019,
VEN,2020,
VGB,1990,
VGB,1991,
VGB,1992,
VGB,1993,
VGB,1994,
VGB,1995,
VGB,1996,
VGB,1997,
VGB,1998,
VGB,1999,57.798778533935497
VGB,2000,49.8008003234863
VGB,2001,43.840099334716797
VGB,2002,47.823341369628899
VGB,2003,
VGB,2004,65.437789916992202
VGB,2005,
VGB,2006,
VGB,2007,
VGB,2008,
VGB,2009,70.488937377929702
VGB,2010,
VGB,2011,
VGB,2012,
VGB,2013,
VGB,2014,
VGB,2015,40.341463414634099
VGB,2016,39.173320807891002
VGB,2017,
VGB,2018,17.755102040816301
VGB,2019,24.253232278198801
VGB,2020,30.475763016158002
VIR,1990,
VIR,1991,29.536470413208001
VIR,1992,31.271720886230501
VIR,1993,33.551349639892599
VIR,1994,
VIR,1995,
VIR,1996,
VIR,1997,
VIR,1998,
VIR,1999,
VIR,2000,
VIR,2001,
VIR,2002,
VIR,2003,
VIR,2004,
VIR,2005,
VIR,2006,
VIR,2007,
VIR,2008,
VIR,2009,
VIR,2010,
VIR,2011,
VIR,2012,
VIR,2013,
VIR,2014,
VIR,2015,
VIR,2016,
VIR,2017,
VIR,2018,
VIR,2019,
VIR,2020,
VNM,1990,3.0539600849151598
VNM,1991,2.0498900413513201
VNM,1992,1.6264499425888099
VNM,1993,2.01602005958557
VNM,1994,2.2471499443054199
VNM,1995,2.8320000171661399
VNM,1996,4.0636301040649396
VNM,1997,6.8408799171447798
VNM,1998,9.5381002426147496
VNM,1999,10.4174203872681
VNM,2000,9.2474098205566406
VNM,2001,9.3010301589965803
VNM,2002,9.5572299957275408
VNM,2003,9.9179296493530291
VNM,2004,
VNM,2005,15.8760204315185
VNM,2006,16.805250167846701
VNM,2007,18.9504508972168
VNM,2008,20.055200576782202
VNM,2009,21.500719070434599
VNM,2010,23.9250975429329
VNM,2011,25.8674734818525
VNM,2012,25.748709122203099
VNM,2013,25.624941276959198
VNM,2014,31.330638929388702
VNM,2015,29.725079740299901
VNM,2016,29.081198083940901
VNM,2017,25.9526307046456
VNM,2018,
VNM,2019,30.224119186401399
VNM,2020,
VUT,1990,
VUT,1991,
VUT,1992,
VUT,1993,
VUT,1994,
VUT,1995,
VUT,1996,
VUT,1997,
VUT,1998,
VUT,1999,4.5567297935485804
VUT,2000,4.5441999435424796
VUT,2001,4.5063099861145002
VUT,2002,5.4170198440551802
VUT,2003,4.8640298843383798
VUT,2004,4.8779201507568404
VUT,2005,
VUT,2006,
VUT,2007,
VUT,2008,
VUT,2009,
VUT,2010,
VUT,2011,
VUT,2012,
VUT,2013,
VUT,2014,
VUT,2015,
VUT,2016,
VUT,2017,
VUT,2018,
VUT,2019,
VUT,2020,
WSM,1990,
WSM,1991,
WSM,1992,
WSM,1993,
WSM,1994,
WSM,1995,
WSM,1996,
WSM,1997,
WSM,1998,8.5551004409790004
WSM,1999,11.0324897766113
WSM,2000,7.18760013580322
WSM,2001,
WSM,2002,
WSM,2003,
WSM,2004,
WSM,2005,
WSM,2006,
WSM,2007,
WSM,2008,
WSM,2009,
WSM,2010,
WSM,2011,
WSM,2012,
WSM,2013,
WSM,2014,
WSM,2015,
WSM,2016,
WSM,2017,13.2596995097127
WSM,2018,14.1633542972529
WSM,2019,13.5792119039657
WSM,2020,17.330345464317698
XKX,1990,
XKX,1991,
XKX,1992,
XKX,1993,
XKX,1994,
XKX,1995,
XKX,1996,
XKX,1997,
XKX,1998,
XKX,1999,
XKX,2000,
XKX,2001,
XKX,2002,
XKX,2003,
XKX,2004,
XKX,2005,
XKX,2006,
XKX,2007,
XKX,2008,
XKX,2009,
XKX,2010,
XKX,2011,
XKX,2012,
XKX,2013,
XKX,2014,
XKX,2015,
XKX,2016,
XKX,2017,
XKX,2018,
XKX,2019,
XKX,2020,
YEM,1990,
YEM,1991,
YEM,1992,3.9902501106262198
YEM,1993,
YEM,1994,
YEM,1995,
YEM,1996,
YEM,1997,3.9720699787139901
YEM,1998,
YEM,1999,9.0114297866821307
YEM,2000,
YEM,2001,
YEM,2002,9.1837596893310494
YEM,2003,8.7811698913574201
YEM,2004,8.3586101531982404
YEM,2005,8.3372001647949201
YEM,2006,8.0074300765991193
YEM,2007,9.0486402511596697
YEM,2008,9.2086000442504901
YEM,2009,9.6977901458740199
YEM,2010,9.2615404129028303
YEM,2011,8.8069000244140607
YEM,2012,
YEM,2013,
YEM,2014,
YEM,2015,
YEM,2016,
YEM,2017,
YEM,2018,
YEM,2019,
YEM,2020,
ZAF,1990,11.43630027771
ZAF,1991,11.845069885253899
ZAF,1992,12.3273200988769
ZAF,1993,13.6232995986938
ZAF,1994,15.7045001983643
ZAF,1995,
ZAF,1996,
ZAF,1997,
ZAF,1998,
ZAF,1999,
ZAF,2000,
ZAF,2001,
ZAF,2002,
ZAF,2003,
ZAF,2004,
ZAF,2005,
ZAF,2006,
ZAF,2007,
ZAF,2008,
ZAF,2009,
ZAF,2010,
ZAF,2011,
ZAF,2012,17.9447234835981
ZAF,2013,18.608822530534201
ZAF,2014,18.481335637006701
ZAF,2015,19.033294953766099
ZAF,2016,18.9292980324153
ZAF,2017,21.090290960321202
ZAF,2018,22.351542518423098
ZAF,2019,22.244246510402299
ZAF,2020,22.614874257200899
ZMB,1990,2.0848801136016899
ZMB,1991,
ZMB,1992,
ZMB,1993,
ZMB,1994,
ZMB,1995,
ZMB,1996,
ZMB,1997,
ZMB,1998,2.3989999294281001
ZMB,1999,2.3826599121093799
ZMB,2000,
ZMB,2001,
ZMB,2002,
ZMB,2003,
ZMB,2004,
ZMB,2005,
ZMB,2006,
ZMB,2007,
ZMB,2008,
ZMB,2009,
ZMB,2010,
ZMB,2011,3.99062158481189
ZMB,2012,3.9615973876382502
ZMB,2013,
ZMB,2014,
ZMB,2015,
ZMB,2016,
ZMB,2017,
ZMB,2018,
ZMB,2019,
ZMB,2020,
ZWE,1990,5.2350702285766602
ZWE,1991,5.2987599372863796
ZWE,1992,6.0151801109314
ZWE,1993,
ZWE,1994,
ZWE,1995,
ZWE,1996,
ZWE,1997,
ZWE,1998,
ZWE,1999,
ZWE,2000,
ZWE,2001,
ZWE,2002,
ZWE,2003,
ZWE,2004,
ZWE,2005,
ZWE,2006,
ZWE,2007,
ZWE,2008,
ZWE,2009,
ZWE,2010,6.9457720142893002
ZWE,2011,7.1112266437159999
ZWE,2012,7.12874147164551
ZWE,2013,7.31873655658947
ZWE,2014,
ZWE,2015,11.048902037007601
ZWE,2016,
ZWE,2017,
ZWE,2018,
ZWE,2019,
ZWE,2020,
